locked_sample_version,event_id,source_video_id,video_id,transcript_id,creator,channel_id,ticker,company_name,recommendation_type,event_date,effective_trading_event_date,transcript_source,extraction_source_file,event_return_source_file,in_final_event_study,in_sec_clean_analysis,in_low_lookahead_analysis,in_duplicate_collapsed_analysis,in_factor_analysis,in_free_news_scaffold,notes
locked_artifact_sample_v1_2026-05-16,192,sUoXl_cnvEw,sUoXl_cnvEw,sUoXl_cnvEw,"Mark Roussin, CPA",UCC7xhD0o7FBHdKXZxMRFspQ,GOOGL,Microsoft,buy,2024-08-10,2024-08-12,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,193,sUoXl_cnvEw,sUoXl_cnvEw,sUoXl_cnvEw,"Mark Roussin, CPA",UC5cEHfCr6WOE1R1zcohd1IA,AAPL,,buy,2024-08-10,2024-08-12,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,194,sUoXl_cnvEw,sUoXl_cnvEw,sUoXl_cnvEw,"Mark Roussin, CPA",UC5cEHfCr6WOE1R1zcohd1IA,TSLA,Nvidia,buy,2024-08-10,2024-08-12,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,195,Jr3qnEoyjHQ,Jr3qnEoyjHQ,Jr3qnEoyjHQ,"Mark Roussin, CPA",UCrGLm-Drgv0vbbemwwHeXJw,NVDA,PayPal,buy,2024-02-08,2024-02-08,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,196,Jr3qnEoyjHQ,Jr3qnEoyjHQ,Jr3qnEoyjHQ,"Mark Roussin, CPA",UCrGLm-Drgv0vbbemwwHeXJw,GOOGL,SoFi,buy,2024-02-08,2024-02-08,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,197,Kf5IeXjfEV0,Kf5IeXjfEV0,Kf5IeXjfEV0,"Mark Roussin, CPA",UCrGLm-Drgv0vbbemwwHeXJw,TSLA,Alphabet,buy,2023-07-05,2023-07-05,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,198,Kf5IeXjfEV0,Kf5IeXjfEV0,Kf5IeXjfEV0,"Mark Roussin, CPA",UCrGLm-Drgv0vbbemwwHeXJw,GOOGL,,buy,2023-07-05,2023-07-05,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,199,KmdDY5LadsQ,KmdDY5LadsQ,KmdDY5LadsQ,"Mark Roussin, CPA",UCrGLm-Drgv0vbbemwwHeXJw,SOFI,,buy,2025-06-11,2025-06-11,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,200,KmdDY5LadsQ,KmdDY5LadsQ,KmdDY5LadsQ,"Mark Roussin, CPA",UCrGLm-Drgv0vbbemwwHeXJw,SOFI,,buy,2025-06-11,2025-06-11,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,201,Ld4zhcEYzSE,Ld4zhcEYzSE,Ld4zhcEYzSE,"Mark Roussin, CPA",UCrGLm-Drgv0vbbemwwHeXJw,PYPL,,buy,2025-07-29,2025-07-29,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,202,M591u02m3m4,M591u02m3m4,M591u02m3m4,"Mark Roussin, CPA",UCrGLm-Drgv0vbbemwwHeXJw,TSLA,Nvidia,sell,2023-11-06,2023-11-06,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,203,MQm_kCp_U1c,MQm_kCp_U1c,MQm_kCp_U1c,"Mark Roussin, CPA",UCrGLm-Drgv0vbbemwwHeXJw,AMD,Nvidia,buy,2025-01-09,2025-01-10,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,204,O5tcZQkTvXc,O5tcZQkTvXc,O5tcZQkTvXc,"Mark Roussin, CPA",UCwKB_00dPL3x5XmHF9IJCrg,META,Uber,buy,2026-04-09,2026-04-09,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,recent_intraday_diagnostic_available
locked_artifact_sample_v1_2026-05-16,205,O5tcZQkTvXc,O5tcZQkTvXc,O5tcZQkTvXc,"Mark Roussin, CPA",UCwKB_00dPL3x5XmHF9IJCrg,MSFT,Uber,buy,2026-04-09,2026-04-09,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,recent_intraday_diagnostic_available
locked_artifact_sample_v1_2026-05-16,206,PuL8wm2jDU8,PuL8wm2jDU8,PuL8wm2jDU8,"Mark Roussin, CPA",UCC7xhD0o7FBHdKXZxMRFspQ,AMZN,Apple,buy,2024-01-05,2024-01-05,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,207,QI1-fVa3k0Y,QI1-fVa3k0Y,QI1-fVa3k0Y,"Mark Roussin, CPA",UCC7xhD0o7FBHdKXZxMRFspQ,AAPL,Apple,buy,2024-03-14,2024-03-14,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,208,QI1-fVa3k0Y,QI1-fVa3k0Y,QI1-fVa3k0Y,"Mark Roussin, CPA",UCC7xhD0o7FBHdKXZxMRFspQ,NVDA,Nvidia,buy,2024-03-14,2024-03-14,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,209,QoXefyYRu18,QoXefyYRu18,QoXefyYRu18,"Mark Roussin, CPA",UCC7xhD0o7FBHdKXZxMRFspQ,GOOGL,Alphabet,buy,2025-04-22,2025-04-22,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,210,QqMTP8BgSWQ,QqMTP8BgSWQ,QqMTP8BgSWQ,"Mark Roussin, CPA",UC7r4-nZ4icT8SIcnisXFSHQ,TGT,PayPal,buy,2024-10-08,nan,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,211,RPHPHwYEXlo,RPHPHwYEXlo,RPHPHwYEXlo,"Mark Roussin, CPA",UCwKB_00dPL3x5XmHF9IJCrg,AAPL,,buy,2023-03-22,2023-03-22,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,212,T1O1R31FfE8,T1O1R31FfE8,T1O1R31FfE8,"Mark Roussin, CPA",UCwKB_00dPL3x5XmHF9IJCrg,NVDA,,sell,2025-01-25,2025-01-27,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,213,T1O1R31FfE8,T1O1R31FfE8,T1O1R31FfE8,"Mark Roussin, CPA",UCwKB_00dPL3x5XmHF9IJCrg,AAPL,,sell,2025-01-25,2025-01-27,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,214,T1O1R31FfE8,T1O1R31FfE8,T1O1R31FfE8,"Mark Roussin, CPA",UCwKB_00dPL3x5XmHF9IJCrg,MSFT,Nvidia,sell,2025-01-25,2025-01-27,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,215,T1O1R31FfE8,T1O1R31FfE8,T1O1R31FfE8,"Mark Roussin, CPA",UCrGLm-Drgv0vbbemwwHeXJw,TSLA,Nvidia,sell,2025-01-25,2025-01-27,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,216,UTpQ9y4jlJM,UTpQ9y4jlJM,UTpQ9y4jlJM,"Mark Roussin, CPA",UC7r4-nZ4icT8SIcnisXFSHQ,GOOGL,Tesla,buy,2025-07-02,2025-07-02,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,217,UWtNR1yleKQ,UWtNR1yleKQ,UWtNR1yleKQ,"Mark Roussin, CPA",UC7r4-nZ4icT8SIcnisXFSHQ,AMD,Nvidia,buy,2025-07-09,2025-07-09,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,218,UWtNR1yleKQ,UWtNR1yleKQ,UWtNR1yleKQ,"Mark Roussin, CPA",UCrGLm-Drgv0vbbemwwHeXJw,GOOGL,PayPal,buy,2025-07-09,2025-07-09,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,219,WOjn_TvP4yM,WOjn_TvP4yM,WOjn_TvP4yM,"Mark Roussin, CPA",UC7r4-nZ4icT8SIcnisXFSHQ,AMC,Netflix,buy,2024-05-16,2024-05-16,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,220,WOjn_TvP4yM,WOjn_TvP4yM,WOjn_TvP4yM,"Mark Roussin, CPA",UC7r4-nZ4icT8SIcnisXFSHQ,DIS,Apple,buy,2024-05-16,2024-05-16,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,221,WOjn_TvP4yM,WOjn_TvP4yM,WOjn_TvP4yM,"Mark Roussin, CPA",UC7r4-nZ4icT8SIcnisXFSHQ,AMZN,Apple,buy,2024-05-16,2024-05-16,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,222,WOjn_TvP4yM,WOjn_TvP4yM,WOjn_TvP4yM,"Mark Roussin, CPA",UC7r4-nZ4icT8SIcnisXFSHQ,AMD,Amazon,buy,2024-05-16,2024-05-16,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,223,WuXwBigWRnM,WuXwBigWRnM,WuXwBigWRnM,"Mark Roussin, CPA",UC7r4-nZ4icT8SIcnisXFSHQ,MSFT,Tesla,buy,2023-09-25,2023-09-25,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,224,XD_A6QxK6Ys,XD_A6QxK6Ys,XD_A6QxK6Ys,"Mark Roussin, CPA",UCrGLm-Drgv0vbbemwwHeXJw,TSLA,Alphabet,sell,2024-07-04,2024-07-05,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,225,XD_A6QxK6Ys,XD_A6QxK6Ys,XD_A6QxK6Ys,"Mark Roussin, CPA",UC7r4-nZ4icT8SIcnisXFSHQ,NVDA,Apple,buy,2024-07-04,2024-07-05,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,226,XD_A6QxK6Ys,XD_A6QxK6Ys,XD_A6QxK6Ys,"Mark Roussin, CPA",UCrGLm-Drgv0vbbemwwHeXJw,AMZN,Nvidia,buy,2024-07-04,2024-07-05,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,227,XD_A6QxK6Ys,XD_A6QxK6Ys,XD_A6QxK6Ys,"Mark Roussin, CPA",UCrGLm-Drgv0vbbemwwHeXJw,AAPL,Nvidia,buy,2024-07-04,2024-07-05,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,228,Y4NVOCAnKzI,Y4NVOCAnKzI,Y4NVOCAnKzI,"Mark Roussin, CPA",UC7r4-nZ4icT8SIcnisXFSHQ,AAPL,Nvidia,sell,2024-01-18,2024-01-18,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,229,Y4NVOCAnKzI,Y4NVOCAnKzI,Y4NVOCAnKzI,"Mark Roussin, CPA",UC7r4-nZ4icT8SIcnisXFSHQ,AAPL,Shopify,sell,2024-01-18,2024-01-18,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,True,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,230,Y4NVOCAnKzI,Y4NVOCAnKzI,Y4NVOCAnKzI,"Mark Roussin, CPA",UC7r4-nZ4icT8SIcnisXFSHQ,NVDA,Meta,buy,2024-01-18,2024-01-18,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,231,Y4NVOCAnKzI,Y4NVOCAnKzI,Y4NVOCAnKzI,"Mark Roussin, CPA",UC7r4-nZ4icT8SIcnisXFSHQ,GOOGL,Amazon,buy,2024-01-18,2024-01-18,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,232,69tvwNdEijo,69tvwNdEijo,69tvwNdEijo,"Mark Roussin, CPA",UCwKB_00dPL3x5XmHF9IJCrg,NVDA,Microsoft,buy,2024-06-06,2024-06-06,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,233,69tvwNdEijo,69tvwNdEijo,69tvwNdEijo,"Mark Roussin, CPA",UC7r4-nZ4icT8SIcnisXFSHQ,AAPL,Alphabet,buy,2024-06-06,2024-06-06,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,234,6TPShkmYEx4,6TPShkmYEx4,6TPShkmYEx4,"Mark Roussin, CPA",UCwKB_00dPL3x5XmHF9IJCrg,MSFT,Netflix,buy,2023-02-08,2023-02-08,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,235,6TPShkmYEx4,6TPShkmYEx4,6TPShkmYEx4,"Mark Roussin, CPA",UCwKB_00dPL3x5XmHF9IJCrg,MSFT,Uber,buy,2023-02-08,2023-02-08,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,236,7mZFoRAuKGI,7mZFoRAuKGI,7mZFoRAuKGI,"Mark Roussin, CPA",UCwKB_00dPL3x5XmHF9IJCrg,NVDA,Microsoft,sell,2026-04-17,2026-04-17,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,recent_intraday_diagnostic_available
locked_artifact_sample_v1_2026-05-16,237,7mZFoRAuKGI,7mZFoRAuKGI,7mZFoRAuKGI,"Mark Roussin, CPA",UCwKB_00dPL3x5XmHF9IJCrg,NVDA,Microsoft,sell,2026-04-17,2026-04-17,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,False,aggregate_only_no_event_membership_file,True,recent_intraday_diagnostic_available
locked_artifact_sample_v1_2026-05-16,238,7mZFoRAuKGI,7mZFoRAuKGI,7mZFoRAuKGI,"Mark Roussin, CPA",UC7r4-nZ4icT8SIcnisXFSHQ,NVDA,Tesla,buy,2026-04-17,2026-04-17,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,False,aggregate_only_no_event_membership_file,True,recent_intraday_diagnostic_available
locked_artifact_sample_v1_2026-05-16,239,7mZFoRAuKGI,7mZFoRAuKGI,7mZFoRAuKGI,"Mark Roussin, CPA",UC7r4-nZ4icT8SIcnisXFSHQ,META,Tesla,buy,2026-04-17,2026-04-17,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,recent_intraday_diagnostic_available
locked_artifact_sample_v1_2026-05-16,240,7mZFoRAuKGI,7mZFoRAuKGI,7mZFoRAuKGI,"Mark Roussin, CPA",UC7r4-nZ4icT8SIcnisXFSHQ,AMZN,,sell,2026-04-17,2026-04-17,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,recent_intraday_diagnostic_available
locked_artifact_sample_v1_2026-05-16,241,7mZFoRAuKGI,7mZFoRAuKGI,7mZFoRAuKGI,"Mark Roussin, CPA",UC7r4-nZ4icT8SIcnisXFSHQ,AMZN,Amazon,buy,2026-04-17,2026-04-17,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,False,aggregate_only_no_event_membership_file,True,recent_intraday_diagnostic_available
locked_artifact_sample_v1_2026-05-16,242,7xjcq6UCQeg,7xjcq6UCQeg,7xjcq6UCQeg,"Mark Roussin, CPA",UC7r4-nZ4icT8SIcnisXFSHQ,TSLA,Amazon,buy,2024-04-12,2024-04-12,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,243,8LCfFVYJ1i8,8LCfFVYJ1i8,8LCfFVYJ1i8,"Mark Roussin, CPA",UC7r4-nZ4icT8SIcnisXFSHQ,UBER,Amazon,buy,2024-11-05,2024-11-05,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,244,8PNFMVvAfeI,8PNFMVvAfeI,8PNFMVvAfeI,"Mark Roussin, CPA",UCC7xhD0o7FBHdKXZxMRFspQ,AMZN,Disney,buy,2025-04-16,2025-04-16,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,245,8PNFMVvAfeI,8PNFMVvAfeI,8PNFMVvAfeI,"Mark Roussin, CPA",UCC7xhD0o7FBHdKXZxMRFspQ,AMZN,Apple,buy,2025-04-16,2025-04-16,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,246,8WVdvD0wjW8,8WVdvD0wjW8,8WVdvD0wjW8,"Mark Roussin, CPA",UCrTTBSUr0zhPU56UQljag5A,TSLA,Apple,buy,2025-03-19,2025-03-19,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,247,8WVdvD0wjW8,8WVdvD0wjW8,8WVdvD0wjW8,"Mark Roussin, CPA",UC7r4-nZ4icT8SIcnisXFSHQ,AMZN,Tesla,buy,2025-03-19,2025-03-19,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
