event_id,ticker,article_date,article_key,source_file
1,TSLA,2023-10-20,6c46eeefd41ce1966292d324298b,nasdaq_exteral_data.csv
1,TSLA,2023-10-20,e2dc55b1f6a90eab980a8da40803,nasdaq_exteral_data.csv
1,TSLA,2023-10-20,036146e7558436aa6e6b202270ba,nasdaq_exteral_data.csv
1,TSLA,2023-10-20,6fbfe2a8f6e97808e9b3ec39de82,nasdaq_exteral_data.csv
1,TSLA,2023-10-20,b7bc956569eee5b20dde6277f671,nasdaq_exteral_data.csv
1,TSLA,2023-10-20,dbf5b9540011f302d3d5e4172428,nasdaq_exteral_data.csv
1,TSLA,2023-10-20,72b30db9f68fc2bbf0cbc1651364,nasdaq_exteral_data.csv
1,TSLA,2023-10-20,fd4e9be033980f17e115423f849b,nasdaq_exteral_data.csv
1,TSLA,2023-10-20,a13ae3137ea4d64d39ed57e1cac0,nasdaq_exteral_data.csv
1,TSLA,2023-10-20,63422038cebd2eb4a11cf2b2d0aa,nasdaq_exteral_data.csv
1,TSLA,2023-10-20,561c60c11f7986d2e9ff057485ee,nasdaq_exteral_data.csv
1,TSLA,2023-10-20,1f9564d2d04b8c602605121571a0,nasdaq_exteral_data.csv
1,TSLA,2023-10-20,299da46a0faa0a04d0f8628f9732,nasdaq_exteral_data.csv
1,TSLA,2023-10-20,5b2ba104d77bd56c07a47a233559,nasdaq_exteral_data.csv
1,TSLA,2023-10-20,e38dff3b8dfd46f0c7b2d1695735,nasdaq_exteral_data.csv
1,TSLA,2023-10-20,47b4842090473f37d595dd68abee,nasdaq_exteral_data.csv
1,TSLA,2023-10-20,fd3f75911ed92b59bd872cb56882,nasdaq_exteral_data.csv
1,TSLA,2023-10-20,6bd7274736dfa99c9fb2bb395e04,nasdaq_exteral_data.csv
1,TSLA,2023-10-20,459021057a5c213bc1ef22282c04,nasdaq_exteral_data.csv
1,TSLA,2023-10-20,7cd8f54d2f8ff40acbc093c6d099,nasdaq_exteral_data.csv
1,TSLA,2023-10-20,2e479fa4dd542991412903654559,nasdaq_exteral_data.csv
1,TSLA,2023-10-20,f52128d80099a069edd571333b28,nasdaq_exteral_data.csv
1,TSLA,2023-10-20,ccf00b454a7d5bcae0b1f57ac149,nasdaq_exteral_data.csv
1,TSLA,2023-10-20,9e18055a1819334f34489e7ff2cd,nasdaq_exteral_data.csv
1,TSLA,2023-10-20,dc171745df19240a36085a5b7edd,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,56bca564815de305c7402efba3f1,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,d9b32c887af5b760e7c210d424a1,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,a85a5551282ad5ed9da67241c744,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,e0636a819aac8be25d410bd8165e,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,ed992e2960b3608a4f71b92564cc,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,05b75e634d51d389aabc365e7447,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,232461f029e7f3a38c381e20726b,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,1d0ffe0aaba9c69ce14a81722626,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,ac412af29eb02bba6d2ebf738e28,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,7fb1e3b94bffade40ffb8b172aa3,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,a8406ed8919ffbab46a50d3d1d7b,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,8eed30bb8b7c0f28106fdb8c1eb7,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,16e5d35ddc3358c5ce2e13f424c0,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,55b45b219c2948cbd21a4c629429,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,7744164ae248754e3ed2fd58eeca,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,15200919f9b3b6d7721bac3dcac8,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,a04a4d019f52482dd815c788bce1,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,0d4f3669ee34ecb85b7523aef265,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,41afcc5aa93d93fa4bdf53f9164a,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,6140d4c1283a776387f77a1f0bd5,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,9cc11f75613216189aaa7d135181,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,62cbde8c7e41a9e93a5f6d92ff3e,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,e142e5c26fd83193469e6a0c4d96,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,fd4e792201334d715411b62c6a78,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,d3ba99942cbc4b32f4dc09ae021b,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,8688d68ff6f304da3422a25999c0,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,d5af8c5e1359d0e651aa1aca82de,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,3177eb2cae929df145de24b4e27d,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,082efa0b476674b2d745106804ec,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,74f94dd4f2767a0be397cb263fc6,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,866640c01d9d9579cc3e0695a422,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,0912e4661c680b0762841ff51da2,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,7df2f321917b6e8e15725dc5a297,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,9d3c6d9d058144ea8cd0c02fe2bb,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,cd3b33393099c069e869ae72d6a7,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,9358ff9631769a184d3130435a16,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,a3b6983c0da9b7c9f530bf919862,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,b1edb3530066db42b6f845cb27e9,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,81be9e3928f02ec090141aecc870,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,7283cbbb68675a7b71b0beed92cd,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,68f75aec857081085de96695cd1f,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,7d35aa142ca327f39826daac0d88,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,173bcb8ceaab481838d85e421f42,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,f4fc28bfdc3850f2d551ed8d1ff7,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,053cda2118c0ae1616e792ce7414,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,f748951b1b91dfb625b501f5659a,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,94a4c3026aecff1576a70308546f,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,f56dc02468f9fbb3bbf2600108ba,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,127c0e254c129377b9213c322a45,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,687cc59f7a7b95a2b02ef041aa52,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,bcd23e790ac9647bc032d0536194,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,05ba05b31bc26049efaec8b0ea86,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,cef58aef067940eb7948a0926edf,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,6bf0e3ecfeac4fa5eafe460f98c4,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,8a0b6971bdd868c4db0a4c59daf8,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,f0ffc9fdfff1acee5662d7caa3f9,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,fbe1689140a51fe1da3d5b911bbe,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,17e9bf09b00c377808d91328fa18,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,cdcfc894368a2033a2522da15a3f,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,d96b35c2e1f7748b598b5be2b4c8,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,76786158f115d6ed36dfcd842375,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,047e418f2f49d4dacdaf78eff9b7,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,8d6c4a596bdf20d51634b3c05c84,nasdaq_exteral_data.csv
1,TSLA,2023-10-19,9a97b1ca569b3dc28cefb1dce5b5,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,372655b7ebc873162652c272b470,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,8e36976145cc5503a2580d77ab97,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,baa4b77cd5f086e95e2ad495ad68,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,eb802a05777cda3108d2a688e4f2,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,da9d0ceb78d23e1bee5f80fbd299,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,23d2422cd9ae84ea45bf15f53e48,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,98f2b51c472db5adfd734b2bb2f5,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,98fb0406f538e03e7101f6f2102b,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,dc43e014fb9fb36d4684451fd275,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,af4cecf332f12bc380d879dba067,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,2d300ad95d237502e0133dde2a4d,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,b58f6560d83376440de7266d5d63,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,09c2265d334cda81d72ad9d2602a,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,a77bd2c77683906d83c912ab469b,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,9a64d3124fd58889d1471291ea9a,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,9fd15ad92c3343c982e1a21194ff,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,49f2a7544d07bd744f20afd404bf,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,ce65879e2c8f8a85de0dc6fa6d31,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,99d677299bc4f2f68029c3ae8e1c,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,2d4d9a5af3bef992e570374f4502,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,a4ae711f988138ecddf1b185bcc2,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,189ba21ebf5972f694de46964c18,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,f36bf489877507dbac2e2f0661b8,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,843c4465df4ae0cace614735a743,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,2f8898456ae06ab33ff201b896f9,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,9e4a8b85e6fe8e15805935597a02,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,f0dc8b35e65e7b59c15a9c16673d,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,f60443c89ee800a3c2d1b7fd2594,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,36c981a541ee3817586c92572003,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,cfc9cf19df14fb4a8e281b4334b7,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,09902294d8699c6ae17a61b373d0,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,f14a519510a376e0fdb5dec90e45,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,1176cca7d867b632f1e005a898e9,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,25aa320079bca9e5dfdfa59d5cd5,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,6cac989f9c5dad784982c499af05,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,182c6ea61da06eca5050987dcf87,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,d2698319742c73259ba5b63a2c0b,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,1936c635c064665580e88d98fc8e,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,68248f7fd84c030d7f8c5140b6cd,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,b9055a2e495cebffbbf572ad9856,nasdaq_exteral_data.csv
1,TSLA,2023-10-18,39cac6f27215a4c511352f9cfead,nasdaq_exteral_data.csv
1,TSLA,2023-10-17,336288e081b4f50d22fc7f4e2916,nasdaq_exteral_data.csv
1,TSLA,2023-10-17,77f6f057cb84721bcc8794fe8118,nasdaq_exteral_data.csv
1,TSLA,2023-10-17,2e14976dbf185b3cad4ea6915460,nasdaq_exteral_data.csv
1,TSLA,2023-10-17,60908d66138922663fd2c1699ab3,nasdaq_exteral_data.csv
1,TSLA,2023-10-17,e0673624e0cd6fb3210696debf66,nasdaq_exteral_data.csv
1,TSLA,2023-10-17,5c4d747dc2070bacbe58c68049a2,nasdaq_exteral_data.csv
1,TSLA,2023-10-17,91de1f585df1c43bc02fec14492f,nasdaq_exteral_data.csv
1,TSLA,2023-10-17,fdae63e30586787bb7ef839ec17b,nasdaq_exteral_data.csv
1,TSLA,2023-10-17,df445e987c8ff5bb7cb8a535c11f,nasdaq_exteral_data.csv
1,TSLA,2023-10-17,86e07dad50552f0a529bdf5a8ada,nasdaq_exteral_data.csv
1,TSLA,2023-10-17,2c2b449a949890752030e264914e,nasdaq_exteral_data.csv
1,TSLA,2023-10-17,e778d1e833b7f1304f43dfbe918d,nasdaq_exteral_data.csv
1,TSLA,2023-10-17,4970120210e85fe68aaf72bc40f3,nasdaq_exteral_data.csv
1,TSLA,2023-10-17,3d50e37474678db5169c4239a5c1,nasdaq_exteral_data.csv
1,TSLA,2023-10-17,77fa048e933fcc51e8ebe4257558,nasdaq_exteral_data.csv
1,TSLA,2023-10-17,08c690082640d80b65baceeabc02,nasdaq_exteral_data.csv
1,TSLA,2023-10-17,b70ab2e76af0e27aacb29fdf2d8d,nasdaq_exteral_data.csv
1,TSLA,2023-10-17,3864214d3dcf3d8abe739ba10d06,nasdaq_exteral_data.csv
1,TSLA,2023-10-17,92d339c2841fc0734fac121e36ae,nasdaq_exteral_data.csv
1,TSLA,2023-10-17,849a539c2bc564b54718d0419f9f,nasdaq_exteral_data.csv
1,TSLA,2023-10-17,23a9d7e828981fb7d21d48770164,nasdaq_exteral_data.csv
1,TSLA,2023-10-17,9cdf5958613ac28c32e89dc9a2c6,nasdaq_exteral_data.csv
1,TSLA,2023-10-17,6843ab62c813ba867eac4c6b5738,nasdaq_exteral_data.csv
1,TSLA,2023-10-17,0e3c1f12058c820fbb2b38122d44,nasdaq_exteral_data.csv
1,TSLA,2023-10-17,7cfe1fe54cfd451c483d89399a20,nasdaq_exteral_data.csv
1,TSLA,2023-10-17,db6bcefc9e743c0b3bbb79935819,nasdaq_exteral_data.csv
1,TSLA,2023-10-17,ed4bd816bc925e0c7e356be68166,nasdaq_exteral_data.csv
1,TSLA,2023-10-17,343656a0b641c426b1d737eaef85,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,179e21086ba964656ad0b50c1cd0,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,1bf2b30543e77b961d046a782a2e,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,c908fd76a0c05153b61248daee7d,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,179c1370587973d80c03779da880,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,0dfaa3404c4ccc535d290c5fa49d,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,76cffc05beef89dc5de30e003a3e,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,aaa5873cba362c556a52e288c05c,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,f1a0512958400bd97d7ef5d366f1,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,66cee8adad9aa785438ea50a62c6,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,619b40ab633e036011bdacc87a1e,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,de4da3cdf2bd66a90935ab10a250,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,3d23393b35fe64ad6e1bbc6f367d,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,0085e2805c0944ab1d3ce1661152,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,5e6999b05fbc571417a11d66645f,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,7cecd8679657a2697151a087a8e0,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,499a23d8ba078c99e32f7bdfbe45,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,931555fdcac6b481d9cd8b1a072b,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,ec1b07c58e29872f9fc95b62889f,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,8ec8df150b0c4f9cf6f264080057,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,1e479c5f32fd4569ee76dbac413c,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,46cceb2f433a4dc784649b56c299,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,1b67523328a59b6274b7e632cad3,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,b8a69b24918be213c2713868cf1d,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,6fa64df1dcc4a13b0ac79be1dedc,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,995e4bd584b89f842b749534ca6a,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,b0129d0eaf8c00415191afc0068a,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,b01f197f270a3399631952b119ce,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,7aa0476e8ee7a6f0b6a789f7b937,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,ad3fec525eb2eb1db1ad3344808d,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,85341434ebcab983bc0e23a499f8,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,78fd28a9e3e79b5f7e91c7b79fab,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,00ae08ba8ddabf95268629d73cd3,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,c6921b5c3122f37be9b2649cb034,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,45cff902d648debe517758d9e8d0,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,828482d4af628fc67ce9a2d0c3ba,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,9e0b7939b8fb1088b29cc6d48075,nasdaq_exteral_data.csv
1,TSLA,2023-10-16,9451703b1a2a2f947e85c300f97a,nasdaq_exteral_data.csv
1,TSLA,2023-10-15,225444f1c3e55c9be4942a70d63c,nasdaq_exteral_data.csv
1,TSLA,2023-10-15,38c030e2845427517edff0a120ef,nasdaq_exteral_data.csv
1,TSLA,2023-10-15,c1c319b17718de3a95026be2eec7,nasdaq_exteral_data.csv
1,TSLA,2023-10-15,0c27f46d782b65ce0f8477889f2b,nasdaq_exteral_data.csv
1,TSLA,2023-10-15,bbd0129064dda28c5cce2c7566b8,nasdaq_exteral_data.csv
1,TSLA,2023-10-15,80fc6b069faac590e3ae7b3a3a01,nasdaq_exteral_data.csv
1,TSLA,2023-10-14,fef45421194dccc7d5fa65a59a8e,nasdaq_exteral_data.csv
1,TSLA,2023-10-14,a929ee2f5da9ad6eabc04e6d48b5,nasdaq_exteral_data.csv
1,TSLA,2023-10-14,5b617de7a28362685f58170a7046,nasdaq_exteral_data.csv
1,TSLA,2023-10-13,b083c5ab88d16ff69ddb602cd261,nasdaq_exteral_data.csv
1,TSLA,2023-10-13,63cf728a91d9ab64319aecaa5d08,nasdaq_exteral_data.csv
