event_id,ticker,creator,recommendation_type,top5_flag,low_lookahead_flag,duplicate_collapsed_flag,sec_clean_flag,actionability_score,interval,start_offset,end_offset,spy_interval_ar,spy_interval_car,right_censored,status,missing_price_reason
158,TSLA,Couch Investor,buy,True,True,True,False,3,253_504,252,504,,,True,missing,insufficient_market_window
158,TSLA,Couch Investor,buy,True,True,True,False,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
159,TSLA,Couch Investor,buy,True,True,False,False,3,0_5,0,5,0.047176,0.046626,False,computed,
159,TSLA,Couch Investor,buy,True,True,False,False,3,6_20,5,20,0.009591,0.019064,False,computed,
159,TSLA,Couch Investor,buy,True,True,False,False,3,21_63,20,63,0.024668,0.039225,False,computed,
159,TSLA,Couch Investor,buy,True,True,False,False,3,64_126,63,126,-0.116872,-0.111969,False,computed,
159,TSLA,Couch Investor,buy,True,True,False,False,3,127_252,126,252,0.005567,0.018031,True,computed,
159,TSLA,Couch Investor,buy,True,True,False,False,3,253_504,252,504,,,True,missing,insufficient_market_window
159,TSLA,Couch Investor,buy,True,True,False,False,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
160,NVDA,Couch Investor,buy,True,True,True,True,3,0_5,0,5,0.021198,0.022533,False,computed,
160,NVDA,Couch Investor,buy,True,True,True,True,3,6_20,5,20,0.031351,0.033608,False,computed,
160,NVDA,Couch Investor,buy,True,True,True,True,3,21_63,20,63,-0.098806,-0.090217,False,computed,
160,NVDA,Couch Investor,buy,True,True,True,True,3,64_126,63,126,0.052721,0.065437,False,computed,
160,NVDA,Couch Investor,buy,True,True,True,True,3,127_252,126,252,0.131659,0.121257,True,computed,
160,NVDA,Couch Investor,buy,True,True,True,True,3,253_504,252,504,,,True,missing,insufficient_market_window
160,NVDA,Couch Investor,buy,True,True,True,True,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
161,NVDA,Couch Investor,sell,True,True,False,True,3,0_5,0,5,0.021198,0.022533,False,computed,
161,NVDA,Couch Investor,sell,True,True,False,True,3,6_20,5,20,0.031351,0.033608,False,computed,
161,NVDA,Couch Investor,sell,True,True,False,True,3,21_63,20,63,-0.098806,-0.090217,False,computed,
161,NVDA,Couch Investor,sell,True,True,False,True,3,64_126,63,126,0.052721,0.065437,False,computed,
161,NVDA,Couch Investor,sell,True,True,False,True,3,127_252,126,252,0.131659,0.121257,True,computed,
161,NVDA,Couch Investor,sell,True,True,False,True,3,253_504,252,504,,,True,missing,insufficient_market_window
161,NVDA,Couch Investor,sell,True,True,False,True,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
162,AMD,Jose Najarro Stocks,buy,True,False,True,False,3,0_5,0,5,-0.019769,-0.015786,False,computed,
162,AMD,Jose Najarro Stocks,buy,True,False,True,False,3,6_20,5,20,-0.074912,-0.073024,False,computed,
162,AMD,Jose Najarro Stocks,buy,True,False,True,False,3,21_63,20,63,0.537034,0.456679,False,computed,
162,AMD,Jose Najarro Stocks,buy,True,False,True,False,3,64_126,63,126,-0.236138,-0.217030,False,computed,
162,AMD,Jose Najarro Stocks,buy,True,False,True,False,3,127_252,126,252,1.140647,0.785778,True,computed,
162,AMD,Jose Najarro Stocks,buy,True,False,True,False,3,253_504,252,504,,,True,missing,insufficient_market_window
162,AMD,Jose Najarro Stocks,buy,True,False,True,False,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
163,GOOGL,Jose Najarro Stocks,buy,False,False,True,True,3,0_5,0,5,0.021096,0.020690,False,computed,
163,GOOGL,Jose Najarro Stocks,buy,False,False,True,True,3,6_20,5,20,0.132723,0.129114,False,computed,
163,GOOGL,Jose Najarro Stocks,buy,False,False,True,True,3,21_63,20,63,0.166677,0.149859,False,computed,
163,GOOGL,Jose Najarro Stocks,buy,False,False,True,True,3,64_126,63,126,0.167463,0.161800,False,computed,
163,GOOGL,Jose Najarro Stocks,buy,False,False,True,True,3,127_252,126,252,0.125036,0.121963,True,computed,
163,GOOGL,Jose Najarro Stocks,buy,False,False,True,True,3,253_504,252,504,,,True,missing,insufficient_market_window
163,GOOGL,Jose Najarro Stocks,buy,False,False,True,True,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
164,AMZN,Jose Najarro Stocks,buy,True,False,True,False,3,0_5,0,5,0.012676,0.013002,False,computed,
164,AMZN,Jose Najarro Stocks,buy,True,False,True,False,3,6_20,5,20,0.018775,0.019894,False,computed,
164,AMZN,Jose Najarro Stocks,buy,True,False,True,False,3,21_63,20,63,0.059485,0.064690,False,computed,
164,AMZN,Jose Najarro Stocks,buy,True,False,True,False,3,64_126,63,126,-0.089854,-0.086739,False,computed,
164,AMZN,Jose Najarro Stocks,buy,True,False,True,False,3,127_252,126,252,0.074667,0.077094,True,computed,
164,AMZN,Jose Najarro Stocks,buy,True,False,True,False,3,253_504,252,504,,,True,missing,insufficient_market_window
164,AMZN,Jose Najarro Stocks,buy,True,False,True,False,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
165,MSFT,"Parkev Tatevosian, CFA",buy,False,True,True,True,2,0_5,0,5,-0.009483,-0.009591,False,computed,
165,MSFT,"Parkev Tatevosian, CFA",buy,False,True,True,True,2,6_20,5,20,-0.057186,-0.058936,False,computed,
165,MSFT,"Parkev Tatevosian, CFA",buy,False,True,True,True,2,21_63,20,63,-0.037617,-0.029864,True,computed,
165,MSFT,"Parkev Tatevosian, CFA",buy,False,True,True,True,2,64_126,63,126,,,True,missing,insufficient_market_window
165,MSFT,"Parkev Tatevosian, CFA",buy,False,True,True,True,2,127_252,126,252,,,True,missing,insufficient_market_window
165,MSFT,"Parkev Tatevosian, CFA",buy,False,True,True,True,2,253_504,252,504,,,True,missing,insufficient_market_window
165,MSFT,"Parkev Tatevosian, CFA",buy,False,True,True,True,2,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
166,MSFT,"Parkev Tatevosian, CFA",buy,False,True,False,True,3,0_5,0,5,-0.009483,-0.009591,False,computed,
166,MSFT,"Parkev Tatevosian, CFA",buy,False,True,False,True,3,6_20,5,20,-0.057186,-0.058936,False,computed,
166,MSFT,"Parkev Tatevosian, CFA",buy,False,True,False,True,3,21_63,20,63,-0.037617,-0.029864,True,computed,
166,MSFT,"Parkev Tatevosian, CFA",buy,False,True,False,True,3,64_126,63,126,,,True,missing,insufficient_market_window
166,MSFT,"Parkev Tatevosian, CFA",buy,False,True,False,True,3,127_252,126,252,,,True,missing,insufficient_market_window
166,MSFT,"Parkev Tatevosian, CFA",buy,False,True,False,True,3,253_504,252,504,,,True,missing,insufficient_market_window
166,MSFT,"Parkev Tatevosian, CFA",buy,False,True,False,True,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
167,AMZN,"Mark Roussin, CPA",buy,True,False,True,True,4,0_5,0,5,0.045862,0.044549,False,computed,
167,AMZN,"Mark Roussin, CPA",buy,True,False,True,True,4,6_20,5,20,0.068182,0.067560,False,computed,
167,AMZN,"Mark Roussin, CPA",buy,True,False,True,True,4,21_63,20,63,0.030966,0.031715,False,computed,
167,AMZN,"Mark Roussin, CPA",buy,True,False,True,True,4,64_126,63,126,0.001429,0.006767,False,computed,
167,AMZN,"Mark Roussin, CPA",buy,True,False,True,True,4,127_252,126,252,0.048373,0.063536,False,computed,
167,AMZN,"Mark Roussin, CPA",buy,True,False,True,True,4,253_504,252,504,-0.079202,-0.028273,False,computed,
167,AMZN,"Mark Roussin, CPA",buy,True,False,True,True,4,505_end_of_sample,504,end_of_sample,0.019540,0.030527,False,computed,
168,MSFT,Dividendology,buy,False,True,True,True,3,0_5,0,5,-0.022323,-0.022352,False,computed,
168,MSFT,Dividendology,buy,False,True,True,True,3,6_20,5,20,-0.045995,-0.045717,False,computed,
168,MSFT,Dividendology,buy,False,True,True,True,3,21_63,20,63,0.044635,0.047011,False,computed,
168,MSFT,Dividendology,buy,False,True,True,True,3,64_126,63,126,-0.082107,-0.082284,False,computed,
168,MSFT,Dividendology,buy,False,True,True,True,3,127_252,126,252,0.140082,0.117631,False,computed,
168,MSFT,Dividendology,buy,False,True,True,True,3,253_504,252,504,-0.331635,-0.329574,True,computed,
168,MSFT,Dividendology,buy,False,True,True,True,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
169,NVDA,Dividend Bull,buy,True,False,True,True,3,0_5,0,5,-0.010432,-0.009601,False,computed,
169,NVDA,Dividend Bull,buy,True,False,True,True,3,6_20,5,20,0.150792,0.144316,False,computed,
169,NVDA,Dividend Bull,buy,True,False,True,True,3,21_63,20,63,0.499631,0.402304,False,computed,
169,NVDA,Dividend Bull,buy,True,False,True,True,3,64_126,63,126,0.453150,0.385182,False,computed,
169,NVDA,Dividend Bull,buy,True,False,True,True,3,127_252,126,252,-0.146810,-0.073478,False,computed,
169,NVDA,Dividend Bull,buy,True,False,True,True,3,253_504,252,504,0.245121,0.298515,False,computed,
169,NVDA,Dividend Bull,buy,True,False,True,True,3,505_end_of_sample,504,end_of_sample,0.154151,0.152788,False,computed,
170,TSLA,The Investor Channel,buy,True,False,True,False,3,0_5,0,5,-0.041562,-0.041958,False,computed,
170,TSLA,The Investor Channel,buy,True,False,True,False,3,6_20,5,20,-0.002705,0.006351,False,computed,
170,TSLA,The Investor Channel,buy,True,False,True,False,3,21_63,20,63,-0.066246,-0.050431,False,computed,
170,TSLA,The Investor Channel,buy,True,False,True,False,3,64_126,63,126,-0.319468,-0.303176,False,computed,
170,TSLA,The Investor Channel,buy,True,False,True,False,3,127_252,126,252,0.041321,0.121730,False,computed,
170,TSLA,The Investor Channel,buy,True,False,True,False,3,253_504,252,504,0.407493,0.518462,False,computed,
170,TSLA,The Investor Channel,buy,True,False,True,False,3,505_end_of_sample,504,end_of_sample,0.175861,0.202106,False,computed,
171,NVDA,The Investor Channel,buy,True,False,True,True,3,0_5,0,5,-0.083013,-0.084864,False,computed,
171,NVDA,The Investor Channel,buy,True,False,True,True,3,6_20,5,20,0.174914,0.167131,False,computed,
171,NVDA,The Investor Channel,buy,True,False,True,True,3,21_63,20,63,-0.061149,-0.056493,False,computed,
171,NVDA,The Investor Channel,buy,True,False,True,True,3,64_126,63,126,0.445679,0.340601,False,computed,
171,NVDA,The Investor Channel,buy,True,False,True,True,3,127_252,126,252,0.437009,0.426588,False,computed,
171,NVDA,The Investor Channel,buy,True,False,True,True,3,253_504,252,504,0.517572,0.472773,False,computed,
171,NVDA,The Investor Channel,buy,True,False,True,True,3,505_end_of_sample,504,end_of_sample,0.061401,0.091318,False,computed,
172,AMD,Couch Investor,buy,True,False,True,False,3,0_5,0,5,-0.019769,-0.015786,False,computed,
172,AMD,Couch Investor,buy,True,False,True,False,3,6_20,5,20,-0.074912,-0.073024,False,computed,
172,AMD,Couch Investor,buy,True,False,True,False,3,21_63,20,63,0.537034,0.456679,False,computed,
172,AMD,Couch Investor,buy,True,False,True,False,3,64_126,63,126,-0.236138,-0.217030,False,computed,
172,AMD,Couch Investor,buy,True,False,True,False,3,127_252,126,252,1.140647,0.785778,True,computed,
172,AMD,Couch Investor,buy,True,False,True,False,3,253_504,252,504,,,True,missing,insufficient_market_window
172,AMD,Couch Investor,buy,True,False,True,False,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
173,AMD,Couch Investor,sell,True,False,False,False,3,0_5,0,5,-0.019769,-0.015786,False,computed,
173,AMD,Couch Investor,sell,True,False,False,False,3,6_20,5,20,-0.074912,-0.073024,False,computed,
173,AMD,Couch Investor,sell,True,False,False,False,3,21_63,20,63,0.537034,0.456679,False,computed,
173,AMD,Couch Investor,sell,True,False,False,False,3,64_126,63,126,-0.236138,-0.217030,False,computed,
173,AMD,Couch Investor,sell,True,False,False,False,3,127_252,126,252,1.140647,0.785778,True,computed,
173,AMD,Couch Investor,sell,True,False,False,False,3,253_504,252,504,,,True,missing,insufficient_market_window
173,AMD,Couch Investor,sell,True,False,False,False,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
174,GOOGL,Couch Investor,buy,False,False,True,True,3,0_5,0,5,0.021096,0.020690,False,computed,
174,GOOGL,Couch Investor,buy,False,False,True,True,3,6_20,5,20,0.132723,0.129114,False,computed,
174,GOOGL,Couch Investor,buy,False,False,True,True,3,21_63,20,63,0.166677,0.149859,False,computed,
174,GOOGL,Couch Investor,buy,False,False,True,True,3,64_126,63,126,0.167463,0.161800,False,computed,
174,GOOGL,Couch Investor,buy,False,False,True,True,3,127_252,126,252,0.125036,0.121963,True,computed,
174,GOOGL,Couch Investor,buy,False,False,True,True,3,253_504,252,504,,,True,missing,insufficient_market_window
174,GOOGL,Couch Investor,buy,False,False,True,True,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
175,AMZN,Couch Investor,buy,True,False,True,False,3,0_5,0,5,0.012676,0.013002,False,computed,
175,AMZN,Couch Investor,buy,True,False,True,False,3,6_20,5,20,0.018775,0.019894,False,computed,
175,AMZN,Couch Investor,buy,True,False,True,False,3,21_63,20,63,0.059485,0.064690,False,computed,
175,AMZN,Couch Investor,buy,True,False,True,False,3,64_126,63,126,-0.089854,-0.086739,False,computed,
175,AMZN,Couch Investor,buy,True,False,True,False,3,127_252,126,252,0.074667,0.077094,True,computed,
175,AMZN,Couch Investor,buy,True,False,True,False,3,253_504,252,504,,,True,missing,insufficient_market_window
175,AMZN,Couch Investor,buy,True,False,True,False,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
176,UBER,"Parkev Tatevosian, CFA",buy,False,False,True,True,2,0_5,0,5,-0.047753,-0.048837,False,computed,
176,UBER,"Parkev Tatevosian, CFA",buy,False,False,True,True,2,6_20,5,20,0.031070,0.035188,False,computed,
176,UBER,"Parkev Tatevosian, CFA",buy,False,False,True,True,2,21_63,20,63,-0.102909,-0.087415,True,computed,
176,UBER,"Parkev Tatevosian, CFA",buy,False,False,True,True,2,64_126,63,126,,,True,missing,insufficient_market_window
176,UBER,"Parkev Tatevosian, CFA",buy,False,False,True,True,2,127_252,126,252,,,True,missing,insufficient_market_window
176,UBER,"Parkev Tatevosian, CFA",buy,False,False,True,True,2,253_504,252,504,,,True,missing,insufficient_market_window
176,UBER,"Parkev Tatevosian, CFA",buy,False,False,True,True,2,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
177,MSFT,The Investor Channel,buy,False,False,True,False,2,0_5,0,5,0.024353,0.024272,False,computed,
177,MSFT,The Investor Channel,buy,False,False,True,False,2,6_20,5,20,0.035200,0.038314,False,computed,
177,MSFT,The Investor Channel,buy,False,False,True,False,2,21_63,20,63,0.146273,0.140555,False,computed,
177,MSFT,The Investor Channel,buy,False,False,True,False,2,64_126,63,126,-0.001056,0.004905,False,computed,
177,MSFT,The Investor Channel,buy,False,False,True,False,2,127_252,126,252,0.141080,0.127957,False,computed,
177,MSFT,The Investor Channel,buy,False,False,True,False,2,253_504,252,504,-0.147293,-0.112161,False,computed,
177,MSFT,The Investor Channel,buy,False,False,True,False,2,505_end_of_sample,504,end_of_sample,-0.326410,-0.278079,False,computed,
178,NVDA,Jose Najarro Stocks,sell,True,True,True,True,3,0_5,0,5,0.018340,0.018797,False,computed,
178,NVDA,Jose Najarro Stocks,sell,True,True,True,True,3,6_20,5,20,0.019774,0.020476,False,computed,
178,NVDA,Jose Najarro Stocks,sell,True,True,True,True,3,21_63,20,63,-0.028943,-0.020338,False,computed,
178,NVDA,Jose Najarro Stocks,sell,True,True,True,True,3,64_126,63,126,-0.050921,-0.037636,False,computed,
178,NVDA,Jose Najarro Stocks,sell,True,True,True,True,3,127_252,126,252,0.169755,0.162563,True,computed,
178,NVDA,Jose Najarro Stocks,sell,True,True,True,True,3,253_504,252,504,,,True,missing,insufficient_market_window
178,NVDA,Jose Najarro Stocks,sell,True,True,True,True,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
179,AMD,Couch Investor,buy,True,True,False,False,3,0_5,0,5,-0.019769,-0.015786,False,computed,
179,AMD,Couch Investor,buy,True,True,False,False,3,6_20,5,20,-0.074912,-0.073024,False,computed,
179,AMD,Couch Investor,buy,True,True,False,False,3,21_63,20,63,0.537034,0.456679,False,computed,
179,AMD,Couch Investor,buy,True,True,False,False,3,64_126,63,126,-0.236138,-0.217030,False,computed,
179,AMD,Couch Investor,buy,True,True,False,False,3,127_252,126,252,1.140647,0.785778,True,computed,
179,AMD,Couch Investor,buy,True,True,False,False,3,253_504,252,504,,,True,missing,insufficient_market_window
179,AMD,Couch Investor,buy,True,True,False,False,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
180,AMD,Jose Najarro Stocks,buy,True,True,False,False,3,0_5,0,5,-0.019769,-0.015786,False,computed,
180,AMD,Jose Najarro Stocks,buy,True,True,False,False,3,6_20,5,20,-0.074912,-0.073024,False,computed,
180,AMD,Jose Najarro Stocks,buy,True,True,False,False,3,21_63,20,63,0.537034,0.456679,False,computed,
180,AMD,Jose Najarro Stocks,buy,True,True,False,False,3,64_126,63,126,-0.236138,-0.217030,False,computed,
180,AMD,Jose Najarro Stocks,buy,True,True,False,False,3,127_252,126,252,1.140647,0.785778,True,computed,
180,AMD,Jose Najarro Stocks,buy,True,True,False,False,3,253_504,252,504,,,True,missing,insufficient_market_window
180,AMD,Jose Najarro Stocks,buy,True,True,False,False,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
181,NVDA,Jose Najarro Stocks,buy,True,True,True,True,4,0_5,0,5,-0.010797,-0.010193,False,computed,
181,NVDA,Jose Najarro Stocks,buy,True,True,True,True,4,6_20,5,20,-0.054648,-0.052605,False,computed,
181,NVDA,Jose Najarro Stocks,buy,True,True,True,True,4,21_63,20,63,0.066533,0.075091,False,computed,
181,NVDA,Jose Najarro Stocks,buy,True,True,True,True,4,64_126,63,126,-0.035850,-0.023218,False,computed,
181,NVDA,Jose Najarro Stocks,buy,True,True,True,True,4,127_252,126,252,0.116835,0.115514,True,computed,
181,NVDA,Jose Najarro Stocks,buy,True,True,True,True,4,253_504,252,504,,,True,missing,insufficient_market_window
181,NVDA,Jose Najarro Stocks,buy,True,True,True,True,4,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
183,NVDA,The Investor Channel,buy,True,False,True,False,3,0_5,0,5,0.054846,0.057357,False,computed,
183,NVDA,The Investor Channel,buy,True,False,True,False,3,6_20,5,20,-0.056388,-0.054872,False,computed,
183,NVDA,The Investor Channel,buy,True,False,True,False,3,21_63,20,63,0.110538,0.112760,False,computed,
183,NVDA,The Investor Channel,buy,True,False,True,False,3,64_126,63,126,0.295941,0.250358,False,computed,
183,NVDA,The Investor Channel,buy,True,False,True,False,3,127_252,126,252,0.700615,0.570320,False,computed,
183,NVDA,The Investor Channel,buy,True,False,True,False,3,253_504,252,504,0.229778,0.295410,False,computed,
183,NVDA,The Investor Channel,buy,True,False,True,False,3,505_end_of_sample,504,end_of_sample,0.108917,0.129408,False,computed,
184,GOOGL,The Investor Channel,buy,False,False,True,True,3,0_5,0,5,0.011037,0.011236,False,computed,
184,GOOGL,The Investor Channel,buy,False,False,True,True,3,6_20,5,20,0.052261,0.050800,False,computed,
184,GOOGL,The Investor Channel,buy,False,False,True,True,3,21_63,20,63,-0.024138,-0.016779,False,computed,
184,GOOGL,The Investor Channel,buy,False,False,True,True,3,64_126,63,126,-0.077221,-0.065166,False,computed,
184,GOOGL,The Investor Channel,buy,False,False,True,True,3,127_252,126,252,0.054203,0.062767,False,computed,
184,GOOGL,The Investor Channel,buy,False,False,True,True,3,253_504,252,504,0.069308,0.086467,False,computed,
184,GOOGL,The Investor Channel,buy,False,False,True,True,3,505_end_of_sample,504,end_of_sample,0.797944,0.552872,False,computed,
185,MSFT,The Investor Channel,buy,False,False,True,True,3,0_5,0,5,0.012589,0.012726,False,computed,
185,MSFT,The Investor Channel,buy,False,False,True,True,3,6_20,5,20,0.006949,0.007546,False,computed,
185,MSFT,The Investor Channel,buy,False,False,True,True,3,21_63,20,63,0.130608,0.123772,False,computed,
185,MSFT,The Investor Channel,buy,False,False,True,True,3,64_126,63,126,-0.035075,-0.029696,False,computed,
185,MSFT,The Investor Channel,buy,False,False,True,True,3,127_252,126,252,-0.073372,-0.061021,False,computed,
185,MSFT,The Investor Channel,buy,False,False,True,True,3,253_504,252,504,0.033602,0.039704,False,computed,
185,MSFT,The Investor Channel,buy,False,False,True,True,3,505_end_of_sample,504,end_of_sample,-0.357882,-0.349992,False,computed,
186,DIS,The Investor Channel,buy,False,False,True,False,3,0_5,0,5,-0.030832,-0.030761,False,computed,
186,DIS,The Investor Channel,buy,False,False,True,False,3,6_20,5,20,-0.065762,-0.070825,False,computed,
186,DIS,The Investor Channel,buy,False,False,True,False,3,21_63,20,63,-0.006389,-0.001907,False,computed,
186,DIS,The Investor Channel,buy,False,False,True,False,3,64_126,63,126,-0.176832,-0.169149,False,computed,
186,DIS,The Investor Channel,buy,False,False,True,False,3,127_252,126,252,0.052552,0.062265,False,computed,
186,DIS,The Investor Channel,buy,False,False,True,False,3,253_504,252,504,-0.202388,-0.164168,False,computed,
186,DIS,The Investor Channel,buy,False,False,True,False,3,505_end_of_sample,504,end_of_sample,-0.277161,-0.213947,False,computed,
187,NVDA,Jose Najarro Stocks,buy,True,False,True,True,3,0_5,0,5,0.025409,0.026288,False,computed,
187,NVDA,Jose Najarro Stocks,buy,True,False,True,True,3,6_20,5,20,-0.013363,-0.011649,False,computed,
187,NVDA,Jose Najarro Stocks,buy,True,False,True,True,3,21_63,20,63,-0.020388,-0.012333,False,computed,
187,NVDA,Jose Najarro Stocks,buy,True,False,True,True,3,64_126,63,126,-0.010546,0.003665,False,computed,
187,NVDA,Jose Najarro Stocks,buy,True,False,True,True,3,127_252,126,252,0.136647,0.138077,True,computed,
187,NVDA,Jose Najarro Stocks,buy,True,False,True,True,3,253_504,252,504,,,True,missing,insufficient_market_window
187,NVDA,Jose Najarro Stocks,buy,True,False,True,True,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
188,AMZN,The Investor Channel,buy,True,False,True,False,3,0_5,0,5,-0.035343,-0.035322,False,computed,
188,AMZN,The Investor Channel,buy,True,False,True,False,3,6_20,5,20,0.082271,0.078935,False,computed,
188,AMZN,The Investor Channel,buy,True,False,True,False,3,21_63,20,63,0.043617,0.044791,False,computed,
188,AMZN,The Investor Channel,buy,True,False,True,False,3,64_126,63,126,-0.001684,0.010357,False,computed,
188,AMZN,The Investor Channel,buy,True,False,True,False,3,127_252,126,252,0.268194,0.209040,False,computed,
188,AMZN,The Investor Channel,buy,True,False,True,False,3,253_504,252,504,-0.057785,-0.016715,False,computed,
188,AMZN,The Investor Channel,buy,True,False,True,False,3,505_end_of_sample,504,end_of_sample,0.075820,0.094140,False,computed,
189,NVDA,Jose Najarro Stocks,buy,True,False,False,True,3,0_5,0,5,-0.019447,-0.018738,False,computed,
189,NVDA,Jose Najarro Stocks,buy,True,False,False,True,3,6_20,5,20,0.046458,0.046001,False,computed,
189,NVDA,Jose Najarro Stocks,buy,True,False,False,True,3,21_63,20,63,-0.038270,-0.029834,False,computed,
189,NVDA,Jose Najarro Stocks,buy,True,False,False,True,3,64_126,63,126,-0.028227,-0.014907,False,computed,
189,NVDA,Jose Najarro Stocks,buy,True,False,False,True,3,127_252,126,252,0.154980,0.154183,True,computed,
189,NVDA,Jose Najarro Stocks,buy,True,False,False,True,3,253_504,252,504,,,True,missing,insufficient_market_window
189,NVDA,Jose Najarro Stocks,buy,True,False,False,True,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
190,MSFT,"Parkev Tatevosian, CFA",sell,False,True,True,True,4,0_5,0,5,-0.006213,-0.006263,False,computed,
190,MSFT,"Parkev Tatevosian, CFA",sell,False,True,True,True,4,6_20,5,20,-0.073327,-0.074945,False,computed,
190,MSFT,"Parkev Tatevosian, CFA",sell,False,True,True,True,4,21_63,20,63,-0.015581,-0.009874,True,computed,
190,MSFT,"Parkev Tatevosian, CFA",sell,False,True,True,True,4,64_126,63,126,,,True,missing,insufficient_market_window
190,MSFT,"Parkev Tatevosian, CFA",sell,False,True,True,True,4,127_252,126,252,,,True,missing,insufficient_market_window
190,MSFT,"Parkev Tatevosian, CFA",sell,False,True,True,True,4,253_504,252,504,,,True,missing,insufficient_market_window
190,MSFT,"Parkev Tatevosian, CFA",sell,False,True,True,True,4,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
191,MSFT,"Parkev Tatevosian, CFA",sell,False,True,False,True,3,0_5,0,5,-0.006213,-0.006263,False,computed,
191,MSFT,"Parkev Tatevosian, CFA",sell,False,True,False,True,3,6_20,5,20,-0.073327,-0.074945,False,computed,
191,MSFT,"Parkev Tatevosian, CFA",sell,False,True,False,True,3,21_63,20,63,-0.015581,-0.009874,True,computed,
191,MSFT,"Parkev Tatevosian, CFA",sell,False,True,False,True,3,64_126,63,126,,,True,missing,insufficient_market_window
191,MSFT,"Parkev Tatevosian, CFA",sell,False,True,False,True,3,127_252,126,252,,,True,missing,insufficient_market_window
191,MSFT,"Parkev Tatevosian, CFA",sell,False,True,False,True,3,253_504,252,504,,,True,missing,insufficient_market_window
191,MSFT,"Parkev Tatevosian, CFA",sell,False,True,False,True,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
192,MSFT,"Mark Roussin, CPA",buy,False,False,True,True,4,0_5,0,5,0.024798,0.025002,False,computed,
192,MSFT,"Mark Roussin, CPA",buy,False,False,True,True,4,6_20,5,20,0.039399,0.039989,False,computed,
192,MSFT,"Mark Roussin, CPA",buy,False,False,True,True,4,21_63,20,63,0.008671,0.010245,False,computed,
192,MSFT,"Mark Roussin, CPA",buy,False,False,True,True,4,64_126,63,126,0.028995,0.029104,False,computed,
192,MSFT,"Mark Roussin, CPA",buy,False,False,True,True,4,127_252,126,252,-0.077165,-0.067182,False,computed,
192,MSFT,"Mark Roussin, CPA",buy,False,False,True,True,4,253_504,252,504,0.021417,0.029482,False,computed,
192,MSFT,"Mark Roussin, CPA",buy,False,False,True,True,4,505_end_of_sample,504,end_of_sample,-0.334143,-0.334409,False,computed,
193,AMD,Jose Najarro Stocks,sell,True,True,True,False,3,0_5,0,5,0.010800,0.012480,False,computed,
193,AMD,Jose Najarro Stocks,sell,True,True,True,False,3,6_20,5,20,-0.126291,-0.127893,False,computed,
193,AMD,Jose Najarro Stocks,sell,True,True,True,False,3,21_63,20,63,0.464182,0.420014,False,computed,
193,AMD,Jose Najarro Stocks,sell,True,True,True,False,3,64_126,63,126,-0.120080,-0.072593,False,computed,
193,AMD,Jose Najarro Stocks,sell,True,True,True,False,3,127_252,126,252,1.010522,0.725247,True,computed,
193,AMD,Jose Najarro Stocks,sell,True,True,True,False,3,253_504,252,504,,,True,missing,insufficient_market_window
193,AMD,Jose Najarro Stocks,sell,True,True,True,False,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
194,NVDA,Jose Najarro Stocks,sell,True,True,True,False,3,0_5,0,5,-0.011880,-0.011746,False,computed,
194,NVDA,Jose Najarro Stocks,sell,True,True,True,False,3,6_20,5,20,-0.072738,-0.072743,False,computed,
194,NVDA,Jose Najarro Stocks,sell,True,True,True,False,3,21_63,20,63,0.067303,0.073169,False,computed,
194,NVDA,Jose Najarro Stocks,sell,True,True,True,False,3,64_126,63,126,-0.032441,-0.017316,False,computed,
194,NVDA,Jose Najarro Stocks,sell,True,True,True,False,3,127_252,126,252,0.122402,0.121479,True,computed,
194,NVDA,Jose Najarro Stocks,sell,True,True,True,False,3,253_504,252,504,,,True,missing,insufficient_market_window
194,NVDA,Jose Najarro Stocks,sell,True,True,True,False,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
