relative_path,exists,git_tracked,git_ignored,size_bytes,size_mb,sha256,category,safe_to_commit,reason,required_for_reproduction,replacement_or_rebuild_command
data/backups/data/finfluencer_alpha.db,True,False,True,193220608,184.27,a0d0575ca729a0f0b13ed27eca80235b3bd3c319a38fc460e8fcaea7650e01b1,db_private,False,private or bulky; gitignored by policy,True,Built on RunPod from transcript pipeline (not in public repo)
data/exports/final_paper_package_v2_expanded/00_v2_build_plan.md,True,True,False,937,0.001,f281952f6b59fd8b2b604602dba7992cff2e79b56a3ac98a67b93405c432f9e7,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/01_live_db_schema_audit.md,True,True,False,11675,0.011,881ce21758d0a3fdf101685bbadd862f0ce7c1a0539d1682b69088bab5c3e954,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/01_v2_sample_construction_table.csv,True,True,False,2064,0.002,93710aeb3d1470baa2193d1f1f476a6117072a5fc5b093d4fb3085f731c1913c,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/01_v2_sample_construction_table.md,True,True,False,2495,0.002,1a977ea93269cd628f90ce1075ea305339ab902c12e0bc4038bd9ae0b2de574c,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/02_v2_event_study_robustness_table.csv,True,True,False,1661,0.002,945cfebf64bd0766db019adc60f4257285d39eaa437014519a36cf4ad2e90b19,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/02_v2_event_study_robustness_table.md,True,True,False,2247,0.002,64d671446a8d8baf99a1db074499a5e5a47dbefe9c24c2bcd344c3e165a6518c,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/03_v2_timing_lookahead_table.csv,True,True,False,565,0.001,dd5e54e980c63d79cc2e0e499b08a25c75f0248698da8113be5e4f9a1ffc9474,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/03_v2_timing_lookahead_table.md,True,True,False,832,0.001,116ceea2b28e93b39994810e2d43b621979ea2bbb8c45790e9656a09b19e5e4a,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/04_v2_duplicate_cluster_analysis.csv,True,True,False,754,0.001,c394b86786bf98537e5d0ab632b49780ff673ef341f76a7c16b90fa188372bed,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/04_v2_duplicate_cluster_analysis.md,True,True,False,879,0.001,1560c62d6ec663269f3e512c1b45fca172bc38d57344f375cf5023a455be5294,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/05_v2_sec_clean_analysis.csv,True,True,False,403,0.0,24f85c407b1394ca83d53e1d4bde8af91fc66e6e6f1c4a6acc84a99218917979,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/05_v2_sec_clean_analysis.md,True,True,False,716,0.001,d97d63f49a40b30212c2e41ac7c311ca2800d7823482e01e9a8db77b20019588,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/06_v2_top5_vs_non_top_analysis.csv,True,True,False,284,0.0,960cdf9fe52b9e6317d331533f860302f72acc2293b41bbaf56ec92739662cc2,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/06_v2_top5_vs_non_top_analysis.md,True,True,False,468,0.0,026c20c68d4b5b5391d8d3a68d1a5a69ccdd0297f7a7820a563a4bd0e7d08366,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/07_v2_buy_vs_sell_analysis.csv,True,True,False,274,0.0,a437efc2a31ff80a6e54399e7cd4decb3e6c3df7c0192a99f3aa27c1ce0627ad,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/07_v2_buy_vs_sell_analysis.md,True,True,False,453,0.0,2dc69da4ad2d7adef61818df7b012cdc4eb5992f9497dcb40f05ca84fd74fb1e,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/08_v2_creator_heterogeneity.csv,True,True,False,3735,0.004,a3c2e039e639d03ab7e6f676ff15fb6d4cad5e5b84e4f15cc8d3c8cb509431b5,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/08_v2_creator_heterogeneity.md,True,True,False,3655,0.003,9d5b521fae68189ecc1108b9dc117c708e726c26d5db801f7c3855c34d71a1ce,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/09_v2_ticker_heterogeneity.csv,True,True,False,1927,0.002,53c9984949ec735485cacd30f8368e5c5d2426b249d4704f36b3220bb1f114b9,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/09_v2_ticker_heterogeneity.md,True,True,False,2790,0.003,77949082f7828ea02f472bca27fa5eb6002aa1b400f2041bda031d35e320b22b,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/100_v2_long_horizon_final_audit.md,True,True,False,727,0.001,cf6ee29cb57b70acb7dd4bc5291483c0634ad89b2487741d526f3b1f8d801ea6,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/10_v2_factor_adjusted_alpha_table.csv,True,True,False,176,0.0,658bbcd76b4376e1aaee6b6cdd456a6c73d4c97ab09bdbaa7dadeb6913a5f604,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/10_v2_factor_adjusted_alpha_table.md,True,True,False,296,0.0,28e1352822931945a5d6753c8f408e20009ca6bb2a7bd2ab52a9098157663238,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/11_v2_calendar_time_portfolio_results.csv,True,True,False,215,0.0,f4037e774dc96bde61a82b94b4fb2d44c6a9206c081f02a4dba24310fa998d6d,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/11_v2_calendar_time_portfolio_results.md,True,True,False,394,0.0,97e74c9e095e8485248696a82dd272a2b1ec00dbbd8c30630a96d1638cd3ed5f,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/12_v1_vs_v2_comparison_table.csv,True,True,False,1001,0.001,27610dca5d5b69c4cac2066fa7ad8c7d033646d2cfe31ad0f81cddfacfb41a2c,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/12_v1_vs_v2_comparison_table.md,True,True,False,1381,0.001,51683831d77e30c51e0f24817d3423cc264b55012640259b198d9d767b8a37ec,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/13_v2_result_hierarchy.csv,True,True,False,1333,0.001,d8d301deda9e0f2863b74a141e5f25af0a197c2a58f7fc1024fccf7609160171,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/13_v2_result_hierarchy.md,True,True,False,1775,0.002,240f38ca40b7462e3b45e565732e0a7188dd4a2cff0346a6ebcc3ba644a10a09,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/14_v2_final_results_section_draft.md,True,True,False,943,0.001,68bf4699d3c7df4c29dc20ca5bae5e495f4068d21bef10ed81095e87a78a10ed,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/15_v2_final_limitations_section_draft.md,True,True,False,942,0.001,d611bc4a70ec1bd89e8196e4d74135324ba274f909b97b5d043de8fbd9154ece,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/16_v2_final_conclusion_draft.md,True,True,False,648,0.001,95a6859225c52a3e1f395045eaba97f7b717d34ea44691124ccaf28f960bd0ff,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/17_v2_professor_defense_memo.md,True,True,False,765,0.001,ac5194b1110002a85f123017adb10c60f1bf7d9f78adf964e8fa0fd48cf4c7bb,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/18_v2_adoption_recommendation.md,True,True,False,428,0.0,e950ae31114382b7ea787850de26bd991d9f4322e42ac6d92327f08a2da06e4e,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/19_v2_maximum_defense_workplan.md,True,True,False,1819,0.002,352bd066ae5f200251fb427a846968cfdad558aeb6ac66e4ec1c304bfe9de91e,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/20_v2_long_horizon_news_alpha_workplan.md,True,True,False,1458,0.001,4431762fc2090d8aa1b8aad18874eb38885205d2b594184bbb5d098847996c30,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/21_v2_long_horizon_claim_matrix.csv,True,True,False,1688,0.002,50bbaf260f8f43b3d0927ddcf9fb0cb281813fb51688bda38d4499375ab2d79f,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/21_v2_long_horizon_claim_matrix.md,True,True,False,1888,0.002,d474ab8517cf38e0d65ead6d8f075dbd9f2467500ee865656195041dd0157e24,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/30_critical_defense_workplan.md,True,True,False,926,0.001,4c2c5ee37201a75d79f93635be50c0c69ee33923dca06d0269ba42c1ffdf67a1,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/99_v2_master_audit.md,True,True,False,727,0.001,cf6ee29cb57b70acb7dd4bc5291483c0634ad89b2487741d526f3b1f8d801ea6,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/README.md,True,True,False,1109,0.001,1f9457e110359dc7f7111672795b8f89cfe114c32ce36dda6fe9c4a74dc465f2,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/calendar_time_factor_regressions/00_factor_download_status.csv,True,True,False,116,0.0,7529b4ff2d0c532a88f3446d176f2ff73dc40e498d34ee90948b67a8f8b55040,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/calendar_time_factor_regressions/00_factor_download_status.md,True,True,False,194,0.0,e4e7faa1bb5b1e1a0eafd67f1e7790e998a714517ade0b6f896cc71e6d0e92cb,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/calendar_time_factor_regressions/01_calendar_time_hac_regressions.csv,True,True,False,17351,0.017,acb8df795baaeb8a14c8ecbd2db140c27a5fab0f3144cd5b9ecd8d8d226763ca,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/calendar_time_factor_regressions/01_calendar_time_hac_regressions.md,True,True,False,9596,0.009,c1929a15f670585afdee9663984acf2e05b51db76bba14187ec004dbfcb0ff9e,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/calendar_time_factor_regressions/02_methodology.md,True,True,False,354,0.0,74714332d0b344d966ad91a3eb4fcac41d6d890e5b5c02ee73bc4fa8a99d845f,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/causal_diagnostics/01_v2_pretrend_tests.csv,True,True,False,1529,0.001,c604d961fad4fbb2fbd02f36ccd680d25d4dd760ca540f16723cf573eeaf36f5,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/causal_diagnostics/01_v2_pretrend_tests.md,True,True,False,1983,0.002,41d136dda7e7fd8d5840a7b25ad44b0a8de069be36e9a406c4b57a68c384b12c,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/causal_diagnostics/02_v2_post_event_decay_curve.csv,True,True,False,2160,0.002,7bdd218e2583870a2ad0a6faccdd0853815e499fa1ab80c1258e81c39afdda00,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/causal_diagnostics/02_v2_post_event_decay_curve.md,True,True,False,2689,0.003,17b2e4c7bc0e3abca548ae786f26c3f4825deebb6fce2c001f2e41bb5fa6294e,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/causal_diagnostics/03_v2_placebo_shift_tests.csv,True,True,False,343,0.0,372edaa8e7a442e7c740b6515413e332368d620db7fafba19dc2ec7371f27429,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/causal_diagnostics/03_v2_placebo_shift_tests.md,True,True,False,509,0.0,24660e657dfc79ac937b2a6b56cfe1cb49e918fcf3ab9c4099e23cc7b3eac39b,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/causal_diagnostics/04_v2_permutation_tests.csv,True,True,False,185,0.0,2d32f470190b376dcd6eb01dcbeb416ecb10af3af913474d5916486151efd22d,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/causal_diagnostics/04_v2_permutation_tests.md,True,True,False,275,0.0,bb8008122e4111f124de5fe3b10c160c6c14f4299ebbe2fb8de70b514fe0ce28,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/causal_diagnostics/05_v2_matched_control_pairs_preview.csv,True,True,False,14854,0.014,956e96e8fc026e49c8cd4367d55a8191c7aa80b843162d2a5c570985e97a7bfd,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/causal_diagnostics/05_v2_matched_control_tests.csv,True,True,False,309,0.0,905d0420e54eb3d3f75b8cc381ff56391da0f9c6f29c78e827c0bd274b9b9a0b,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/causal_diagnostics/05_v2_matched_control_tests.md,True,True,False,495,0.0,27bd4d1d0f2a6df23075aedae03dd2f164204a016ab48fc90eaf513b6b2ba93a,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/causal_diagnostics/06_v2_did_diagnostic.csv,True,True,False,234,0.0,c7e4db6c063523a8ca7249c7a9f77d4a20768c1752999698f7bf6b8c31340d21,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/causal_diagnostics/06_v2_did_diagnostic.md,True,True,False,359,0.0,7e4672bdbc2414eaaab669a964349c65b3d6db3e8566c134c499129524921582,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/causal_diagnostics/07_v2_causal_identification_memo.md,True,True,False,908,0.001,608d7d1c72130141c7db54d4efafc2aab0cda4e24a1f9f251c85d5e038906ddd,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/confounds/01_v2_master_confound_panel.csv,True,True,False,349064,0.333,bb5c7c360b01e041afbbe77995f957dfa822ee97bc836f2d1fdc76657ac41ec9,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/confounds/02_v2_confound_coverage_summary.csv,True,True,False,194,0.0,f215380e5d3e16eb2acb286168a88193c59ac1ca695668af42272af53aaf3b39,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/confounds/02_v2_confound_coverage_summary.md,True,True,False,328,0.0,7a33578962f1c9801315010eb1f351ebd0045af3601e1b79deb10b0b48339ac9,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/confounds/03_v2_clean_confounded_unknown_return_summary.csv,True,True,False,3783,0.004,a6621d0d41fbab38c3dee9eb537a152776b271ca586143b4d4d3f71b2896e668,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/confounds/03_v2_clean_confounded_unknown_return_summary.md,True,True,False,4966,0.005,23208132b140b7f36eacbce5b6cf4520209a99295bcda32070ccdc82769f72cf,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/confounds/04_v2_confound_interpretation.md,True,True,False,281,0.0,7d9014a7e6ba7a50c3aa740745b4bf424b5b2bb29b762d8a57541df5c265d357,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/confounds_expanded/01_v2_master_confound_panel_expanded.csv,True,True,False,349261,0.333,17962c87971faad0461ccd6353a5e4a6f1e26a03d3d65503f5d6b93f09ba28ad,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/confounds_expanded/02_v2_confound_coverage_summary_expanded.csv,True,True,False,193,0.0,4bce45c37ef171dac832ca7155ee8a875115e7bdf9c73566178852457de46420,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/confounds_expanded/02_v2_confound_coverage_summary_expanded.md,True,True,False,336,0.0,15611b9c56e0076b7924e5d0accba4860f2ada57e1a0b3692e98e61c08bf4e92,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/confounds_expanded/03_v2_clean_confounded_unknown_return_summary_expanded.csv,True,True,False,3784,0.004,9cb97a8e31124c9a602c14342c9617c70b05a79f788aeca0f3d1062ee098c2cc,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/confounds_expanded/03_v2_clean_confounded_unknown_return_summary_expanded.md,True,True,False,4976,0.005,7973f4bd36eb6622d5d941660f79ed6c6cf3b933870d3b5d7f261695885bb39a,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/confounds_expanded/04_v2_confound_interpretation_expanded.md,True,True,False,208,0.0,768bf2558cbc33d386b912b72abb959756cc7f9350212ec91f418265c4c045e3,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/confounds_expanded/master_confound_panel_expanded.csv,True,True,False,327988,0.313,982c901f55f9a3ee9cc5b274fe08363f44e31362df78013e857d3f110f2376a2,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/confounds_expanded/master_confound_summary_expanded.md,True,True,False,403,0.0,7f2c30cc21d247a3cf5b735d4a6875e0dfbea56d6df0b9ea61debe57328c779b,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/confounds_expanded/non_top_clean_news_diagnostics.md,True,True,False,371,0.0,cf5503e10dd2779ea36121a65cd4dc46465629f9bac3c5c742cd81b313c8e87f,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/confounds_expanded/returns_by_confound_bucket_expanded.md,True,True,False,4976,0.005,7973f4bd36eb6622d5d941660f79ed6c6cf3b933870d3b5d7f261695885bb39a,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/creator_deep_dive/01_creator_summary.csv,True,True,False,6294,0.006,1f82814e5f3516b14ac57efb190302e1f1270b403d49881ce27f8857d1d9b71c,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/creator_deep_dive/01_creator_summary.md,True,True,False,7944,0.008,79a78e634e2e36a4c0693058cd049d30200a09c525414c29059ec1edcb2a4a89,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/creator_deep_dive/02_creator_top5_adjusted.csv,True,True,False,4253,0.004,0ca02a19b988d96ad754b1fa0874b20892bd57aa96f77f1a21b248a211363468,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/creator_deep_dive/02_creator_top5_adjusted.md,True,True,False,4912,0.005,ee32e9c4757191f29a9296c5ba4565d177644c4f38f4d62a6232087b126ae466,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/creator_deep_dive/03_creator_leave_one_out.csv,True,True,False,2842,0.003,160980ef665d9761573860d4bc4bfd1936710184532a805d56851052a3359b78,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/creator_deep_dive/03_creator_leave_one_out.md,True,True,False,3562,0.003,7c1f742b9115cc6b8ec434ef701f990cf76d35756ff1a48c06b4ecc27102c5f9,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/creator_deep_dive/04_creator_style_clusters.csv,True,True,False,2227,0.002,c5afaf709d61c5370cec1bcca3098af84cc927d83ab618fb62e6b2b46c4dc5d6,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/creator_deep_dive/04_creator_style_clusters.md,True,True,False,2864,0.003,1e9fe639e55d0dd229258c31ea59d16148709ee2a32e08ef773cad05393b5761,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/creator_deep_dive/05_creator_deep_dive_memo.md,True,True,False,537,0.001,c86278b143e42e034c3ffca9d37e8b27047d95dbf47ba887ab3600100d480784,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/creator_deep_dive_long_horizon/01_creator_long_horizon_summary.csv,True,True,False,21779,0.021,f77ca854b0ec91b4115fa51ef203b9390e6fc445d18b0cdbccddcc326078eaa4,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/creator_deep_dive_long_horizon/01_creator_long_horizon_summary.md,True,True,False,11592,0.011,28339e8738f6a1f6afa8494c14eda933a570c0cb14c59d6b3f2cedec4594b41f,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/creator_deep_dive_long_horizon/02_creator_after_ticker_controls.csv,True,True,False,22156,0.021,81387762fd989b3fcee6d1c77386115232c5e49cb0bcc6d7d995eb1faee46344,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/creator_deep_dive_long_horizon/02_creator_after_ticker_controls.md,True,True,False,10730,0.01,2f8cba27e4c6af8b5388cffb60fcaed37177d3856bb07ff0fb29227e29afa07b,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/creator_deep_dive_long_horizon/03_creator_after_pretrend_controls.csv,True,True,False,22681,0.022,4ccad6a37d7e63bde358501564bc1e520433e0306a52a7096f84b503be002368,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
data/exports/final_paper_package_v2_expanded/creator_deep_dive_long_horizon/03_creator_after_pretrend_controls.md,True,True,False,10942,0.01,19d0236cc8bc9f4d0bfaca49d44fdf9bc187851ddfb0d7a227f6b274eb8c446b,final_public,True,committed export artifact,False,See REPRODUCTION_COMMANDS.md / scripts/build_expanded_primary_sample_package.py
