event_id,ticker,creator,recommendation_type,event_date,horizon,model,alpha,top5_flag,low_lookahead_flag,duplicate_cluster_id,right_censored,beta_window,beta_observations,status
449,CRM,Couch Investor,buy,2025-10-09,126D,CAPM,,False,False,,False,252to21,232,missing_event_window_factor_or_price
449,CRM,Couch Investor,buy,2025-10-09,252D,CAPM,,False,False,,True,252to21,232,missing_event_window_factor_or_price
449,CRM,Couch Investor,buy,2025-10-09,5D,FF3,0.016838,False,False,,False,252to21,232,computed
449,CRM,Couch Investor,buy,2025-10-09,21D,FF3,0.021767,False,False,,False,252to21,232,computed
449,CRM,Couch Investor,buy,2025-10-09,63D,FF3,0.105573,False,False,,False,252to21,232,computed
449,CRM,Couch Investor,buy,2025-10-09,126D,FF3,,False,False,,False,252to21,232,missing_event_window_factor_or_price
449,CRM,Couch Investor,buy,2025-10-09,252D,FF3,,False,False,,True,252to21,232,missing_event_window_factor_or_price
449,CRM,Couch Investor,buy,2025-10-09,5D,FF5,0.019656,False,False,,False,252to21,232,computed
449,CRM,Couch Investor,buy,2025-10-09,21D,FF5,0.018643,False,False,,False,252to21,232,computed
449,CRM,Couch Investor,buy,2025-10-09,63D,FF5,0.114371,False,False,,False,252to21,232,computed
449,CRM,Couch Investor,buy,2025-10-09,126D,FF5,,False,False,,False,252to21,232,missing_event_window_factor_or_price
449,CRM,Couch Investor,buy,2025-10-09,252D,FF5,,False,False,,True,252to21,232,missing_event_window_factor_or_price
449,CRM,Couch Investor,buy,2025-10-09,5D,Carhart,0.016687,False,False,,False,252to21,232,computed
449,CRM,Couch Investor,buy,2025-10-09,21D,Carhart,0.022473,False,False,,False,252to21,232,computed
449,CRM,Couch Investor,buy,2025-10-09,63D,Carhart,0.106807,False,False,,False,252to21,232,computed
449,CRM,Couch Investor,buy,2025-10-09,126D,Carhart,,False,False,,False,252to21,232,missing_event_window_factor_or_price
449,CRM,Couch Investor,buy,2025-10-09,252D,Carhart,,False,False,,True,252to21,232,missing_event_window_factor_or_price
449,CRM,Couch Investor,buy,2025-10-09,5D,FF5_MOM,0.020072,False,False,,False,252to21,232,computed
449,CRM,Couch Investor,buy,2025-10-09,21D,FF5_MOM,0.020528,False,False,,False,252to21,232,computed
449,CRM,Couch Investor,buy,2025-10-09,63D,FF5_MOM,0.119948,False,False,,False,252to21,232,computed
449,CRM,Couch Investor,buy,2025-10-09,126D,FF5_MOM,,False,False,,False,252to21,232,missing_event_window_factor_or_price
449,CRM,Couch Investor,buy,2025-10-09,252D,FF5_MOM,,False,False,,True,252to21,232,missing_event_window_factor_or_price
450,TSLA,Couch Investor,buy,2025-10-09,5D,CAPM,0.013913,True,False,,False,252to21,232,computed
450,TSLA,Couch Investor,buy,2025-10-09,21D,CAPM,-0.026752,True,False,,False,252to21,232,computed
450,TSLA,Couch Investor,buy,2025-10-09,63D,CAPM,-0.120970,True,False,,False,252to21,232,computed
450,TSLA,Couch Investor,buy,2025-10-09,126D,CAPM,,True,False,,False,252to21,232,missing_event_window_factor_or_price
450,TSLA,Couch Investor,buy,2025-10-09,252D,CAPM,,True,False,,True,252to21,232,missing_event_window_factor_or_price
450,TSLA,Couch Investor,buy,2025-10-09,5D,FF3,0.007840,True,False,,False,252to21,232,computed
450,TSLA,Couch Investor,buy,2025-10-09,21D,FF3,-0.012803,True,False,,False,252to21,232,computed
450,TSLA,Couch Investor,buy,2025-10-09,63D,FF3,-0.119062,True,False,,False,252to21,232,computed
450,TSLA,Couch Investor,buy,2025-10-09,126D,FF3,,True,False,,False,252to21,232,missing_event_window_factor_or_price
450,TSLA,Couch Investor,buy,2025-10-09,252D,FF3,,True,False,,True,252to21,232,missing_event_window_factor_or_price
450,TSLA,Couch Investor,buy,2025-10-09,5D,FF5,0.019801,True,False,,False,252to21,232,computed
450,TSLA,Couch Investor,buy,2025-10-09,21D,FF5,-0.010095,True,False,,False,252to21,232,computed
450,TSLA,Couch Investor,buy,2025-10-09,63D,FF5,-0.108192,True,False,,False,252to21,232,computed
450,TSLA,Couch Investor,buy,2025-10-09,126D,FF5,,True,False,,False,252to21,232,missing_event_window_factor_or_price
450,TSLA,Couch Investor,buy,2025-10-09,252D,FF5,,True,False,,True,252to21,232,missing_event_window_factor_or_price
450,TSLA,Couch Investor,buy,2025-10-09,5D,Carhart,0.008661,True,False,,False,252to21,232,computed
450,TSLA,Couch Investor,buy,2025-10-09,21D,Carhart,-0.016629,True,False,,False,252to21,232,computed
450,TSLA,Couch Investor,buy,2025-10-09,63D,Carhart,-0.125756,True,False,,False,252to21,232,computed
450,TSLA,Couch Investor,buy,2025-10-09,126D,Carhart,,True,False,,False,252to21,232,missing_event_window_factor_or_price
450,TSLA,Couch Investor,buy,2025-10-09,252D,Carhart,,True,False,,True,252to21,232,missing_event_window_factor_or_price
450,TSLA,Couch Investor,buy,2025-10-09,5D,FF5_MOM,0.019642,True,False,,False,252to21,232,computed
450,TSLA,Couch Investor,buy,2025-10-09,21D,FF5_MOM,-0.010813,True,False,,False,252to21,232,computed
450,TSLA,Couch Investor,buy,2025-10-09,63D,FF5_MOM,-0.110317,True,False,,False,252to21,232,computed
450,TSLA,Couch Investor,buy,2025-10-09,126D,FF5_MOM,,True,False,,False,252to21,232,missing_event_window_factor_or_price
450,TSLA,Couch Investor,buy,2025-10-09,252D,FF5_MOM,,True,False,,True,252to21,232,missing_event_window_factor_or_price
451,UBER,Couch Investor,buy,2025-10-09,5D,CAPM,-0.024332,False,False,,False,252to21,232,computed
451,UBER,Couch Investor,buy,2025-10-09,21D,CAPM,-0.053235,False,False,,False,252to21,232,computed
451,UBER,Couch Investor,buy,2025-10-09,63D,CAPM,-0.191113,False,False,,False,252to21,232,computed
451,UBER,Couch Investor,buy,2025-10-09,126D,CAPM,,False,False,,False,252to21,232,missing_event_window_factor_or_price
451,UBER,Couch Investor,buy,2025-10-09,252D,CAPM,,False,False,,True,252to21,232,missing_event_window_factor_or_price
451,UBER,Couch Investor,buy,2025-10-09,5D,FF3,-0.027513,False,False,,False,252to21,232,computed
451,UBER,Couch Investor,buy,2025-10-09,21D,FF3,-0.046854,False,False,,False,252to21,232,computed
451,UBER,Couch Investor,buy,2025-10-09,63D,FF3,-0.183229,False,False,,False,252to21,232,computed
451,UBER,Couch Investor,buy,2025-10-09,126D,FF3,,False,False,,False,252to21,232,missing_event_window_factor_or_price
451,UBER,Couch Investor,buy,2025-10-09,252D,FF3,,False,False,,True,252to21,232,missing_event_window_factor_or_price
451,UBER,Couch Investor,buy,2025-10-09,5D,FF5,-0.026515,False,False,,False,252to21,232,computed
451,UBER,Couch Investor,buy,2025-10-09,21D,FF5,-0.051699,False,False,,False,252to21,232,computed
451,UBER,Couch Investor,buy,2025-10-09,63D,FF5,-0.173914,False,False,,False,252to21,232,computed
451,UBER,Couch Investor,buy,2025-10-09,126D,FF5,,False,False,,False,252to21,232,missing_event_window_factor_or_price
451,UBER,Couch Investor,buy,2025-10-09,252D,FF5,,False,False,,True,252to21,232,missing_event_window_factor_or_price
451,UBER,Couch Investor,buy,2025-10-09,5D,Carhart,-0.027933,False,False,,False,252to21,232,computed
451,UBER,Couch Investor,buy,2025-10-09,21D,Carhart,-0.044894,False,False,,False,252to21,232,computed
451,UBER,Couch Investor,buy,2025-10-09,63D,Carhart,-0.179800,False,False,,False,252to21,232,computed
451,UBER,Couch Investor,buy,2025-10-09,126D,Carhart,,False,False,,False,252to21,232,missing_event_window_factor_or_price
451,UBER,Couch Investor,buy,2025-10-09,252D,Carhart,,False,False,,True,252to21,232,missing_event_window_factor_or_price
451,UBER,Couch Investor,buy,2025-10-09,5D,FF5_MOM,-0.025892,False,False,,False,252to21,232,computed
451,UBER,Couch Investor,buy,2025-10-09,21D,FF5_MOM,-0.048879,False,False,,False,252to21,232,computed
451,UBER,Couch Investor,buy,2025-10-09,63D,FF5_MOM,-0.165570,False,False,,False,252to21,232,computed
451,UBER,Couch Investor,buy,2025-10-09,126D,FF5_MOM,,False,False,,False,252to21,232,missing_event_window_factor_or_price
451,UBER,Couch Investor,buy,2025-10-09,252D,FF5_MOM,,False,False,,True,252to21,232,missing_event_window_factor_or_price
452,AAPL,The Investor Channel,buy,2024-02-10,5D,CAPM,-0.021138,True,True,,False,252to21,232,computed
452,AAPL,The Investor Channel,buy,2024-02-10,21D,CAPM,-0.118722,True,True,,False,252to21,232,computed
452,AAPL,The Investor Channel,buy,2024-02-10,63D,CAPM,-0.060582,True,True,,False,252to21,232,computed
452,AAPL,The Investor Channel,buy,2024-02-10,126D,CAPM,0.073615,True,True,,False,252to21,232,computed
452,AAPL,The Investor Channel,buy,2024-02-10,252D,CAPM,0.009936,True,True,,False,252to21,232,computed
452,AAPL,The Investor Channel,buy,2024-02-10,5D,FF3,-0.021519,True,True,,False,252to21,232,computed
452,AAPL,The Investor Channel,buy,2024-02-10,21D,FF3,-0.124581,True,True,,False,252to21,232,computed
452,AAPL,The Investor Channel,buy,2024-02-10,63D,FF3,-0.049196,True,True,,False,252to21,232,computed
452,AAPL,The Investor Channel,buy,2024-02-10,126D,FF3,0.087079,True,True,,False,252to21,232,computed
452,AAPL,The Investor Channel,buy,2024-02-10,252D,FF3,0.043118,True,True,,False,252to21,232,computed
452,AAPL,The Investor Channel,buy,2024-02-10,5D,FF5,-0.015942,True,True,,False,252to21,232,computed
452,AAPL,The Investor Channel,buy,2024-02-10,21D,FF5,-0.113105,True,True,,False,252to21,232,computed
452,AAPL,The Investor Channel,buy,2024-02-10,63D,FF5,-0.040321,True,True,,False,252to21,232,computed
452,AAPL,The Investor Channel,buy,2024-02-10,126D,FF5,0.081497,True,True,,False,252to21,232,computed
452,AAPL,The Investor Channel,buy,2024-02-10,252D,FF5,0.068512,True,True,,False,252to21,232,computed
452,AAPL,The Investor Channel,buy,2024-02-10,5D,Carhart,-0.020856,True,True,,False,252to21,232,computed
452,AAPL,The Investor Channel,buy,2024-02-10,21D,Carhart,-0.124091,True,True,,False,252to21,232,computed
452,AAPL,The Investor Channel,buy,2024-02-10,63D,Carhart,-0.048226,True,True,,False,252to21,232,computed
452,AAPL,The Investor Channel,buy,2024-02-10,126D,Carhart,0.086836,True,True,,False,252to21,232,computed
452,AAPL,The Investor Channel,buy,2024-02-10,252D,Carhart,0.037276,True,True,,False,252to21,232,computed
452,AAPL,The Investor Channel,buy,2024-02-10,5D,FF5_MOM,-0.015804,True,True,,False,252to21,232,computed
452,AAPL,The Investor Channel,buy,2024-02-10,21D,FF5_MOM,-0.113050,True,True,,False,252to21,232,computed
452,AAPL,The Investor Channel,buy,2024-02-10,63D,FF5_MOM,-0.040133,True,True,,False,252to21,232,computed
452,AAPL,The Investor Channel,buy,2024-02-10,126D,FF5_MOM,0.081590,True,True,,False,252to21,232,computed
452,AAPL,The Investor Channel,buy,2024-02-10,252D,FF5_MOM,0.066811,True,True,,False,252to21,232,computed
453,AMZN,The Investor Channel,buy,2024-02-10,5D,CAPM,-0.020589,True,True,,False,252to21,232,computed
453,AMZN,The Investor Channel,buy,2024-02-10,21D,CAPM,-0.031378,True,True,,False,252to21,232,computed
453,AMZN,The Investor Channel,buy,2024-02-10,63D,CAPM,-0.026188,True,True,,False,252to21,232,computed
453,AMZN,The Investor Channel,buy,2024-02-10,126D,CAPM,-0.225710,True,True,,False,252to21,232,computed
453,AMZN,The Investor Channel,buy,2024-02-10,252D,CAPM,-0.178829,True,True,,False,252to21,232,computed
453,AMZN,The Investor Channel,buy,2024-02-10,5D,FF3,-0.018045,True,True,,False,252to21,232,computed
453,AMZN,The Investor Channel,buy,2024-02-10,21D,FF3,-0.024970,True,True,,False,252to21,232,computed
453,AMZN,The Investor Channel,buy,2024-02-10,63D,FF3,0.008473,True,True,,False,252to21,232,computed
453,AMZN,The Investor Channel,buy,2024-02-10,126D,FF3,-0.198774,True,True,,False,252to21,232,computed
453,AMZN,The Investor Channel,buy,2024-02-10,252D,FF3,-0.126350,True,True,,False,252to21,232,computed
453,AMZN,The Investor Channel,buy,2024-02-10,5D,FF5,-0.015366,True,True,,False,252to21,232,computed
453,AMZN,The Investor Channel,buy,2024-02-10,21D,FF5,-0.013774,True,True,,False,252to21,232,computed
453,AMZN,The Investor Channel,buy,2024-02-10,63D,FF5,0.010393,True,True,,False,252to21,232,computed
453,AMZN,The Investor Channel,buy,2024-02-10,126D,FF5,-0.163491,True,True,,False,252to21,232,computed
453,AMZN,The Investor Channel,buy,2024-02-10,252D,FF5,-0.054344,True,True,,False,252to21,232,computed
453,AMZN,The Investor Channel,buy,2024-02-10,5D,Carhart,-0.022156,True,True,,False,252to21,232,computed
453,AMZN,The Investor Channel,buy,2024-02-10,21D,Carhart,-0.027812,True,True,,False,252to21,232,computed
453,AMZN,The Investor Channel,buy,2024-02-10,63D,Carhart,0.004553,True,True,,False,252to21,232,computed
453,AMZN,The Investor Channel,buy,2024-02-10,126D,Carhart,-0.190559,True,True,,False,252to21,232,computed
453,AMZN,The Investor Channel,buy,2024-02-10,252D,Carhart,-0.077308,True,True,,False,252to21,232,computed
453,AMZN,The Investor Channel,buy,2024-02-10,5D,FF5_MOM,-0.017319,True,True,,False,252to21,232,computed
453,AMZN,The Investor Channel,buy,2024-02-10,21D,FF5_MOM,-0.015110,True,True,,False,252to21,232,computed
453,AMZN,The Investor Channel,buy,2024-02-10,63D,FF5_MOM,0.008776,True,True,,False,252to21,232,computed
453,AMZN,The Investor Channel,buy,2024-02-10,126D,FF5_MOM,-0.160567,True,True,,False,252to21,232,computed
453,AMZN,The Investor Channel,buy,2024-02-10,252D,FF5_MOM,-0.030343,True,True,,False,252to21,232,computed
454,NVDA,The Investor Channel,sell,2024-02-10,5D,CAPM,-0.036144,True,True,,False,252to21,232,computed
454,NVDA,The Investor Channel,sell,2024-02-10,21D,CAPM,0.146266,True,True,,False,252to21,232,computed
454,NVDA,The Investor Channel,sell,2024-02-10,63D,CAPM,-0.010209,True,True,,False,252to21,232,computed
454,NVDA,The Investor Channel,sell,2024-02-10,126D,CAPM,0.089809,True,True,,False,252to21,232,computed
454,NVDA,The Investor Channel,sell,2024-02-10,252D,CAPM,-0.273998,True,True,,False,252to21,232,computed
454,NVDA,The Investor Channel,sell,2024-02-10,5D,FF3,-0.037932,True,True,,False,252to21,232,computed
454,NVDA,The Investor Channel,sell,2024-02-10,21D,FF3,0.131193,True,True,,False,252to21,232,computed
454,NVDA,The Investor Channel,sell,2024-02-10,63D,FF3,0.008347,True,True,,False,252to21,232,computed
454,NVDA,The Investor Channel,sell,2024-02-10,126D,FF3,0.104580,True,True,,False,252to21,232,computed
454,NVDA,The Investor Channel,sell,2024-02-10,252D,FF3,-0.228705,True,True,,False,252to21,232,computed
454,NVDA,The Investor Channel,sell,2024-02-10,5D,FF5,-0.004763,True,True,,False,252to21,232,computed
454,NVDA,The Investor Channel,sell,2024-02-10,21D,FF5,0.210635,True,True,,False,252to21,232,computed
454,NVDA,The Investor Channel,sell,2024-02-10,63D,FF5,0.066608,True,True,,False,252to21,232,computed
454,NVDA,The Investor Channel,sell,2024-02-10,126D,FF5,0.154886,True,True,,False,252to21,232,computed
454,NVDA,The Investor Channel,sell,2024-02-10,252D,FF5,0.071245,True,True,,False,252to21,232,computed
454,NVDA,The Investor Channel,sell,2024-02-10,5D,Carhart,-0.030764,True,True,,False,252to21,232,computed
454,NVDA,The Investor Channel,sell,2024-02-10,21D,Carhart,0.136150,True,True,,False,252to21,232,computed
454,NVDA,The Investor Channel,sell,2024-02-10,63D,Carhart,0.015182,True,True,,False,252to21,232,computed
454,NVDA,The Investor Channel,sell,2024-02-10,126D,Carhart,0.090254,True,True,,False,252to21,232,computed
454,NVDA,The Investor Channel,sell,2024-02-10,252D,Carhart,-0.314223,True,True,,False,252to21,232,computed
454,NVDA,The Investor Channel,sell,2024-02-10,5D,FF5_MOM,0.004008,True,True,,False,252to21,232,computed
454,NVDA,The Investor Channel,sell,2024-02-10,21D,FF5_MOM,0.216633,True,True,,False,252to21,232,computed
454,NVDA,The Investor Channel,sell,2024-02-10,63D,FF5_MOM,0.073871,True,True,,False,252to21,232,computed
454,NVDA,The Investor Channel,sell,2024-02-10,126D,FF5_MOM,0.141751,True,True,,False,252to21,232,computed
454,NVDA,The Investor Channel,sell,2024-02-10,252D,FF5_MOM,-0.036563,True,True,,False,252to21,232,computed
455,TSLA,The Investor Channel,buy,2024-02-10,5D,CAPM,0.056714,True,True,,False,252to21,232,computed
455,TSLA,The Investor Channel,buy,2024-02-10,21D,CAPM,-0.131323,True,True,,False,252to21,232,computed
455,TSLA,The Investor Channel,buy,2024-02-10,63D,CAPM,-0.095642,True,True,,False,252to21,232,computed
455,TSLA,The Investor Channel,buy,2024-02-10,126D,CAPM,0.092081,True,True,,False,252to21,232,computed
455,TSLA,The Investor Channel,buy,2024-02-10,252D,CAPM,0.735312,True,True,,False,252to21,232,computed
455,TSLA,The Investor Channel,buy,2024-02-10,5D,FF3,0.062902,True,True,,False,252to21,232,computed
455,TSLA,The Investor Channel,buy,2024-02-10,21D,FF3,-0.108145,True,True,,False,252to21,232,computed
455,TSLA,The Investor Channel,buy,2024-02-10,63D,FF3,-0.058164,True,True,,False,252to21,232,computed
455,TSLA,The Investor Channel,buy,2024-02-10,126D,FF3,0.119343,True,True,,False,252to21,232,computed
455,TSLA,The Investor Channel,buy,2024-02-10,252D,FF3,0.770490,True,True,,False,252to21,232,computed
455,TSLA,The Investor Channel,buy,2024-02-10,5D,FF5,0.064913,True,True,,False,252to21,232,computed
455,TSLA,The Investor Channel,buy,2024-02-10,21D,FF5,-0.095916,True,True,,False,252to21,232,computed
455,TSLA,The Investor Channel,buy,2024-02-10,63D,FF5,-0.053029,True,True,,False,252to21,232,computed
455,TSLA,The Investor Channel,buy,2024-02-10,126D,FF5,0.172431,True,True,,False,252to21,232,computed
455,TSLA,The Investor Channel,buy,2024-02-10,252D,FF5,0.855317,True,True,,False,252to21,232,computed
455,TSLA,The Investor Channel,buy,2024-02-10,5D,Carhart,0.052930,True,True,,False,252to21,232,computed
455,TSLA,The Investor Channel,buy,2024-02-10,21D,Carhart,-0.113743,True,True,,False,252to21,232,computed
455,TSLA,The Investor Channel,buy,2024-02-10,63D,Carhart,-0.069342,True,True,,False,252to21,232,computed
455,TSLA,The Investor Channel,buy,2024-02-10,126D,Carhart,0.128110,True,True,,False,252to21,232,computed
455,TSLA,The Investor Channel,buy,2024-02-10,252D,Carhart,0.874852,True,True,,False,252to21,232,computed
455,TSLA,The Investor Channel,buy,2024-02-10,5D,FF5_MOM,0.059598,True,True,,False,252to21,232,computed
455,TSLA,The Investor Channel,buy,2024-02-10,21D,FF5_MOM,-0.094661,True,True,,False,252to21,232,computed
455,TSLA,The Investor Channel,buy,2024-02-10,63D,FF5_MOM,-0.057263,True,True,,False,252to21,232,computed
455,TSLA,The Investor Channel,buy,2024-02-10,126D,FF5_MOM,0.173082,True,True,,False,252to21,232,computed
455,TSLA,The Investor Channel,buy,2024-02-10,252D,FF5_MOM,0.955458,True,True,,False,252to21,232,computed
456,TSLA,The Investor Channel,buy,2024-02-10,5D,CAPM,0.056714,True,True,,False,252to21,232,computed
456,TSLA,The Investor Channel,buy,2024-02-10,21D,CAPM,-0.131323,True,True,,False,252to21,232,computed
456,TSLA,The Investor Channel,buy,2024-02-10,63D,CAPM,-0.095642,True,True,,False,252to21,232,computed
456,TSLA,The Investor Channel,buy,2024-02-10,126D,CAPM,0.092081,True,True,,False,252to21,232,computed
456,TSLA,The Investor Channel,buy,2024-02-10,252D,CAPM,0.735312,True,True,,False,252to21,232,computed
456,TSLA,The Investor Channel,buy,2024-02-10,5D,FF3,0.062902,True,True,,False,252to21,232,computed
456,TSLA,The Investor Channel,buy,2024-02-10,21D,FF3,-0.108145,True,True,,False,252to21,232,computed
456,TSLA,The Investor Channel,buy,2024-02-10,63D,FF3,-0.058164,True,True,,False,252to21,232,computed
456,TSLA,The Investor Channel,buy,2024-02-10,126D,FF3,0.119343,True,True,,False,252to21,232,computed
456,TSLA,The Investor Channel,buy,2024-02-10,252D,FF3,0.770490,True,True,,False,252to21,232,computed
456,TSLA,The Investor Channel,buy,2024-02-10,5D,FF5,0.064913,True,True,,False,252to21,232,computed
456,TSLA,The Investor Channel,buy,2024-02-10,21D,FF5,-0.095916,True,True,,False,252to21,232,computed
456,TSLA,The Investor Channel,buy,2024-02-10,63D,FF5,-0.053029,True,True,,False,252to21,232,computed
456,TSLA,The Investor Channel,buy,2024-02-10,126D,FF5,0.172431,True,True,,False,252to21,232,computed
456,TSLA,The Investor Channel,buy,2024-02-10,252D,FF5,0.855317,True,True,,False,252to21,232,computed
456,TSLA,The Investor Channel,buy,2024-02-10,5D,Carhart,0.052930,True,True,,False,252to21,232,computed
456,TSLA,The Investor Channel,buy,2024-02-10,21D,Carhart,-0.113743,True,True,,False,252to21,232,computed
456,TSLA,The Investor Channel,buy,2024-02-10,63D,Carhart,-0.069342,True,True,,False,252to21,232,computed
456,TSLA,The Investor Channel,buy,2024-02-10,126D,Carhart,0.128110,True,True,,False,252to21,232,computed
456,TSLA,The Investor Channel,buy,2024-02-10,252D,Carhart,0.874852,True,True,,False,252to21,232,computed
456,TSLA,The Investor Channel,buy,2024-02-10,5D,FF5_MOM,0.059598,True,True,,False,252to21,232,computed
456,TSLA,The Investor Channel,buy,2024-02-10,21D,FF5_MOM,-0.094661,True,True,,False,252to21,232,computed
456,TSLA,The Investor Channel,buy,2024-02-10,63D,FF5_MOM,-0.057263,True,True,,False,252to21,232,computed
456,TSLA,The Investor Channel,buy,2024-02-10,126D,FF5_MOM,0.173082,True,True,,False,252to21,232,computed
456,TSLA,The Investor Channel,buy,2024-02-10,252D,FF5_MOM,0.955458,True,True,,False,252to21,232,computed
457,AMD,"Parkev Tatevosian, CFA",sell,2026-04-14,5D,CAPM,,True,True,,False,252to21,232,missing_event_window_factor_or_price
457,AMD,"Parkev Tatevosian, CFA",sell,2026-04-14,21D,CAPM,,True,True,,False,252to21,232,missing_event_window_factor_or_price
457,AMD,"Parkev Tatevosian, CFA",sell,2026-04-14,63D,CAPM,,True,True,,True,252to21,232,missing_event_window_factor_or_price
457,AMD,"Parkev Tatevosian, CFA",sell,2026-04-14,126D,CAPM,,True,True,,True,252to21,232,missing_event_window_factor_or_price
457,AMD,"Parkev Tatevosian, CFA",sell,2026-04-14,252D,CAPM,,True,True,,True,252to21,232,missing_event_window_factor_or_price
457,AMD,"Parkev Tatevosian, CFA",sell,2026-04-14,5D,FF3,,True,True,,False,252to21,232,missing_event_window_factor_or_price
457,AMD,"Parkev Tatevosian, CFA",sell,2026-04-14,21D,FF3,,True,True,,False,252to21,232,missing_event_window_factor_or_price
457,AMD,"Parkev Tatevosian, CFA",sell,2026-04-14,63D,FF3,,True,True,,True,252to21,232,missing_event_window_factor_or_price
457,AMD,"Parkev Tatevosian, CFA",sell,2026-04-14,126D,FF3,,True,True,,True,252to21,232,missing_event_window_factor_or_price
457,AMD,"Parkev Tatevosian, CFA",sell,2026-04-14,252D,FF3,,True,True,,True,252to21,232,missing_event_window_factor_or_price
457,AMD,"Parkev Tatevosian, CFA",sell,2026-04-14,5D,FF5,,True,True,,False,252to21,232,missing_event_window_factor_or_price
457,AMD,"Parkev Tatevosian, CFA",sell,2026-04-14,21D,FF5,,True,True,,False,252to21,232,missing_event_window_factor_or_price
457,AMD,"Parkev Tatevosian, CFA",sell,2026-04-14,63D,FF5,,True,True,,True,252to21,232,missing_event_window_factor_or_price
457,AMD,"Parkev Tatevosian, CFA",sell,2026-04-14,126D,FF5,,True,True,,True,252to21,232,missing_event_window_factor_or_price
457,AMD,"Parkev Tatevosian, CFA",sell,2026-04-14,252D,FF5,,True,True,,True,252to21,232,missing_event_window_factor_or_price
457,AMD,"Parkev Tatevosian, CFA",sell,2026-04-14,5D,Carhart,,True,True,,False,252to21,232,missing_event_window_factor_or_price
457,AMD,"Parkev Tatevosian, CFA",sell,2026-04-14,21D,Carhart,,True,True,,False,252to21,232,missing_event_window_factor_or_price
457,AMD,"Parkev Tatevosian, CFA",sell,2026-04-14,63D,Carhart,,True,True,,True,252to21,232,missing_event_window_factor_or_price
457,AMD,"Parkev Tatevosian, CFA",sell,2026-04-14,126D,Carhart,,True,True,,True,252to21,232,missing_event_window_factor_or_price
457,AMD,"Parkev Tatevosian, CFA",sell,2026-04-14,252D,Carhart,,True,True,,True,252to21,232,missing_event_window_factor_or_price
457,AMD,"Parkev Tatevosian, CFA",sell,2026-04-14,5D,FF5_MOM,,True,True,,False,252to21,232,missing_event_window_factor_or_price
457,AMD,"Parkev Tatevosian, CFA",sell,2026-04-14,21D,FF5_MOM,,True,True,,False,252to21,232,missing_event_window_factor_or_price
457,AMD,"Parkev Tatevosian, CFA",sell,2026-04-14,63D,FF5_MOM,,True,True,,True,252to21,232,missing_event_window_factor_or_price
457,AMD,"Parkev Tatevosian, CFA",sell,2026-04-14,126D,FF5_MOM,,True,True,,True,252to21,232,missing_event_window_factor_or_price
457,AMD,"Parkev Tatevosian, CFA",sell,2026-04-14,252D,FF5_MOM,,True,True,,True,252to21,232,missing_event_window_factor_or_price
458,AMD,"Parkev Tatevosian, CFA",buy,2026-04-14,5D,CAPM,,True,True,,False,252to21,232,missing_event_window_factor_or_price
458,AMD,"Parkev Tatevosian, CFA",buy,2026-04-14,21D,CAPM,,True,True,,False,252to21,232,missing_event_window_factor_or_price
458,AMD,"Parkev Tatevosian, CFA",buy,2026-04-14,63D,CAPM,,True,True,,True,252to21,232,missing_event_window_factor_or_price
458,AMD,"Parkev Tatevosian, CFA",buy,2026-04-14,126D,CAPM,,True,True,,True,252to21,232,missing_event_window_factor_or_price
458,AMD,"Parkev Tatevosian, CFA",buy,2026-04-14,252D,CAPM,,True,True,,True,252to21,232,missing_event_window_factor_or_price
458,AMD,"Parkev Tatevosian, CFA",buy,2026-04-14,5D,FF3,,True,True,,False,252to21,232,missing_event_window_factor_or_price
458,AMD,"Parkev Tatevosian, CFA",buy,2026-04-14,21D,FF3,,True,True,,False,252to21,232,missing_event_window_factor_or_price
458,AMD,"Parkev Tatevosian, CFA",buy,2026-04-14,63D,FF3,,True,True,,True,252to21,232,missing_event_window_factor_or_price
458,AMD,"Parkev Tatevosian, CFA",buy,2026-04-14,126D,FF3,,True,True,,True,252to21,232,missing_event_window_factor_or_price
458,AMD,"Parkev Tatevosian, CFA",buy,2026-04-14,252D,FF3,,True,True,,True,252to21,232,missing_event_window_factor_or_price
458,AMD,"Parkev Tatevosian, CFA",buy,2026-04-14,5D,FF5,,True,True,,False,252to21,232,missing_event_window_factor_or_price
458,AMD,"Parkev Tatevosian, CFA",buy,2026-04-14,21D,FF5,,True,True,,False,252to21,232,missing_event_window_factor_or_price
458,AMD,"Parkev Tatevosian, CFA",buy,2026-04-14,63D,FF5,,True,True,,True,252to21,232,missing_event_window_factor_or_price
458,AMD,"Parkev Tatevosian, CFA",buy,2026-04-14,126D,FF5,,True,True,,True,252to21,232,missing_event_window_factor_or_price
458,AMD,"Parkev Tatevosian, CFA",buy,2026-04-14,252D,FF5,,True,True,,True,252to21,232,missing_event_window_factor_or_price
458,AMD,"Parkev Tatevosian, CFA",buy,2026-04-14,5D,Carhart,,True,True,,False,252to21,232,missing_event_window_factor_or_price
458,AMD,"Parkev Tatevosian, CFA",buy,2026-04-14,21D,Carhart,,True,True,,False,252to21,232,missing_event_window_factor_or_price
458,AMD,"Parkev Tatevosian, CFA",buy,2026-04-14,63D,Carhart,,True,True,,True,252to21,232,missing_event_window_factor_or_price
458,AMD,"Parkev Tatevosian, CFA",buy,2026-04-14,126D,Carhart,,True,True,,True,252to21,232,missing_event_window_factor_or_price
458,AMD,"Parkev Tatevosian, CFA",buy,2026-04-14,252D,Carhart,,True,True,,True,252to21,232,missing_event_window_factor_or_price
