ticker,n,mean_ar_1d_pct,t_stat,p_value,significant_5pct
AMD,14,2.3933642857142856,2.494593953096798,0.026861178447887157,True
DIS,4,1.9104750000000004,1.20676178076186,0.31400111909203354,False
AMZN,10,0.9101099999999999,0.9086247705353973,0.3872322618262154,False
MSFT,10,0.82724,2.9383036014311386,0.01653226804420993,True
TSLA,41,0.6661024390243901,0.7571934639423766,0.45337143416635484,False
META,3,0.22846666666666665,3.8560002273190355,0.06115097944751513,False
NVDA,18,-0.013688888888888903,-0.030092032387634002,0.9763441165346523,False
AAPL,20,-0.03662499999999999,-0.14351170605641272,0.8873972049883059,False
