event_id,ticker,creator,recommendation_type,horizon,model,alpha,top5_flag,low_lookahead_flag,duplicate_collapsed_flag,sec_clean_flag,right_censored,available_trading_days,status,estimation_model
41,AMZN,The Investor Channel,buy,126D,FF5,0.274407,True,True,True,True,False,126.0,computed,factor_basket_stress_test_not_beta_estimated
41,AMZN,The Investor Channel,buy,126D,Carhart,0.121907,True,True,True,True,False,126.0,computed,factor_basket_stress_test_not_beta_estimated
41,AMZN,The Investor Channel,buy,252D,CAPM,0.125159,True,True,True,True,False,252.0,computed,factor_basket_stress_test_not_beta_estimated
41,AMZN,The Investor Channel,buy,252D,FF3,0.173759,True,True,True,True,False,252.0,computed,factor_basket_stress_test_not_beta_estimated
41,AMZN,The Investor Channel,buy,252D,FF5,0.224759,True,True,True,True,False,252.0,computed,factor_basket_stress_test_not_beta_estimated
41,AMZN,The Investor Channel,buy,252D,Carhart,0.051959,True,True,True,True,False,252.0,computed,factor_basket_stress_test_not_beta_estimated
41,AMZN,The Investor Channel,buy,504D,CAPM,0.190918,True,True,True,True,False,504.0,computed,factor_basket_stress_test_not_beta_estimated
41,AMZN,The Investor Channel,buy,504D,FF3,0.269318,True,True,True,True,False,504.0,computed,factor_basket_stress_test_not_beta_estimated
41,AMZN,The Investor Channel,buy,504D,FF5,0.486318,True,True,True,True,False,504.0,computed,factor_basket_stress_test_not_beta_estimated
41,AMZN,The Investor Channel,buy,504D,Carhart,0.065318,True,True,True,True,False,504.0,computed,factor_basket_stress_test_not_beta_estimated
41,AMZN,The Investor Channel,buy,end_of_sample,CAPM,0.594990,True,True,True,True,False,655.0,computed,factor_basket_stress_test_not_beta_estimated
41,AMZN,The Investor Channel,buy,end_of_sample,FF3,0.529890,True,True,True,True,False,655.0,computed,factor_basket_stress_test_not_beta_estimated
41,AMZN,The Investor Channel,buy,end_of_sample,FF5,0.703690,True,True,True,True,False,655.0,computed,factor_basket_stress_test_not_beta_estimated
41,AMZN,The Investor Channel,buy,end_of_sample,Carhart,0.221290,True,True,True,True,False,655.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,5D,CAPM,0.014622,False,True,True,True,False,5.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,5D,FF3,0.030922,False,True,True,True,False,5.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,5D,FF5,0.043422,False,True,True,True,False,5.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,5D,Carhart,0.023222,False,True,True,True,False,5.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,10D,CAPM,0.015785,False,True,True,True,False,10.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,10D,FF3,0.039685,False,True,True,True,False,10.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,10D,FF5,0.037285,False,True,True,True,False,10.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,10D,Carhart,0.039485,False,True,True,True,False,10.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,21D,CAPM,0.076084,False,True,True,True,False,21.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,21D,FF3,0.093684,False,True,True,True,False,21.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,21D,FF5,0.080084,False,True,True,True,False,21.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,21D,Carhart,0.089784,False,True,True,True,False,21.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,42D,CAPM,0.115860,False,True,True,True,False,42.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,42D,FF3,0.114960,False,True,True,True,False,42.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,42D,FF5,0.145960,False,True,True,True,False,42.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,42D,Carhart,0.093460,False,True,True,True,False,42.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,63D,CAPM,0.045925,False,True,True,True,False,63.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,63D,FF3,-0.063275,False,True,True,True,False,63.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,63D,FF5,-0.028875,False,True,True,True,False,63.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,63D,Carhart,-0.020575,False,True,True,True,False,63.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,126D,CAPM,0.106730,False,True,True,True,False,126.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,126D,FF3,0.110430,False,True,True,True,False,126.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,126D,FF5,0.177030,False,True,True,True,False,126.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,126D,Carhart,0.024530,False,True,True,True,False,126.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,252D,CAPM,0.003970,False,True,True,True,False,252.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,252D,FF3,0.052570,False,True,True,True,False,252.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,252D,FF5,0.103570,False,True,True,True,False,252.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,252D,Carhart,-0.069230,False,True,True,True,False,252.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,504D,CAPM,0.151895,False,True,True,True,False,504.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,504D,FF3,0.230295,False,True,True,True,False,504.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,504D,FF5,0.447295,False,True,True,True,False,504.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,504D,Carhart,0.026295,False,True,True,True,False,504.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,end_of_sample,CAPM,-0.208111,False,True,True,True,False,655.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,end_of_sample,FF3,-0.273211,False,True,True,True,False,655.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,end_of_sample,FF5,-0.099411,False,True,True,True,False,655.0,computed,factor_basket_stress_test_not_beta_estimated
42,MSFT,The Investor Channel,buy,end_of_sample,Carhart,-0.581811,False,True,True,True,False,655.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,5D,CAPM,0.014622,False,True,False,True,False,5.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,5D,FF3,0.030922,False,True,False,True,False,5.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,5D,FF5,0.043422,False,True,False,True,False,5.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,5D,Carhart,0.023222,False,True,False,True,False,5.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,10D,CAPM,0.015785,False,True,False,True,False,10.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,10D,FF3,0.039685,False,True,False,True,False,10.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,10D,FF5,0.037285,False,True,False,True,False,10.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,10D,Carhart,0.039485,False,True,False,True,False,10.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,21D,CAPM,0.076084,False,True,False,True,False,21.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,21D,FF3,0.093684,False,True,False,True,False,21.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,21D,FF5,0.080084,False,True,False,True,False,21.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,21D,Carhart,0.089784,False,True,False,True,False,21.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,42D,CAPM,0.115860,False,True,False,True,False,42.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,42D,FF3,0.114960,False,True,False,True,False,42.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,42D,FF5,0.145960,False,True,False,True,False,42.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,42D,Carhart,0.093460,False,True,False,True,False,42.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,63D,CAPM,0.045925,False,True,False,True,False,63.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,63D,FF3,-0.063275,False,True,False,True,False,63.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,63D,FF5,-0.028875,False,True,False,True,False,63.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,63D,Carhart,-0.020575,False,True,False,True,False,63.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,126D,CAPM,0.106730,False,True,False,True,False,126.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,126D,FF3,0.110430,False,True,False,True,False,126.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,126D,FF5,0.177030,False,True,False,True,False,126.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,126D,Carhart,0.024530,False,True,False,True,False,126.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,252D,CAPM,0.003970,False,True,False,True,False,252.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,252D,FF3,0.052570,False,True,False,True,False,252.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,252D,FF5,0.103570,False,True,False,True,False,252.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,252D,Carhart,-0.069230,False,True,False,True,False,252.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,504D,CAPM,0.151895,False,True,False,True,False,504.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,504D,FF3,0.230295,False,True,False,True,False,504.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,504D,FF5,0.447295,False,True,False,True,False,504.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,504D,Carhart,0.026295,False,True,False,True,False,504.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,end_of_sample,CAPM,-0.208111,False,True,False,True,False,655.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,end_of_sample,FF3,-0.273211,False,True,False,True,False,655.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,end_of_sample,FF5,-0.099411,False,True,False,True,False,655.0,computed,factor_basket_stress_test_not_beta_estimated
43,MSFT,The Investor Channel,buy,end_of_sample,Carhart,-0.581811,False,True,False,True,False,655.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,5D,CAPM,0.026783,True,True,True,True,False,5.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,5D,FF3,0.042183,True,True,True,True,False,5.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,5D,FF5,0.068983,True,True,True,True,False,5.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,5D,Carhart,0.028183,True,True,True,True,False,5.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,10D,CAPM,-0.016030,True,True,True,True,False,10.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,10D,FF3,-0.014330,True,True,True,True,False,10.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,10D,FF5,0.017370,True,True,True,True,False,10.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,10D,Carhart,-0.013930,True,True,True,True,False,10.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,21D,CAPM,0.066274,True,True,True,True,False,21.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,21D,FF3,0.104074,True,True,True,True,False,21.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,21D,FF5,0.152074,True,True,True,True,False,21.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,21D,Carhart,0.073574,True,True,True,True,False,21.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,42D,CAPM,-0.033887,True,True,True,True,False,42.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,42D,FF3,-0.043887,True,True,True,True,False,42.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,42D,FF5,0.006413,True,True,True,True,False,42.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,42D,Carhart,-0.062187,True,True,True,True,False,42.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,63D,CAPM,-0.027881,True,True,True,True,False,63.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,63D,FF3,-0.062181,True,True,True,True,False,63.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,63D,FF5,-0.024781,True,True,True,True,False,63.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,63D,Carhart,-0.082381,True,True,True,True,False,63.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,126D,CAPM,0.005260,True,True,True,True,False,126.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,126D,FF3,-0.138240,True,True,True,True,False,126.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,126D,FF5,-0.181440,True,True,True,True,False,126.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,126D,Carhart,-0.242840,True,True,True,True,False,126.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,252D,CAPM,0.241084,True,True,True,True,True,151.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,252D,FF3,0.097584,True,True,True,True,True,151.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,252D,FF5,0.054384,True,True,True,True,True,151.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,252D,Carhart,-0.007016,True,True,True,True,True,151.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,504D,CAPM,0.241084,True,True,True,True,True,151.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,504D,FF3,0.097584,True,True,True,True,True,151.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,504D,FF5,0.054384,True,True,True,True,True,151.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,504D,Carhart,-0.007016,True,True,True,True,True,151.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,end_of_sample,CAPM,0.241084,True,True,True,True,False,151.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,end_of_sample,FF3,0.097584,True,True,True,True,False,151.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,end_of_sample,FF5,0.054384,True,True,True,True,False,151.0,computed,factor_basket_stress_test_not_beta_estimated
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,end_of_sample,Carhart,-0.007016,True,True,True,True,False,151.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,5D,CAPM,-0.002317,False,True,True,False,False,5.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,5D,FF3,-0.009017,False,True,True,False,False,5.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,5D,FF5,0.011783,False,True,True,False,False,5.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,5D,Carhart,-0.016317,False,True,True,False,False,5.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,10D,CAPM,-0.014176,False,True,True,False,False,10.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,10D,FF3,-0.045176,False,True,True,False,False,10.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,10D,FF5,-0.044176,False,True,True,False,False,10.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,10D,Carhart,-0.030276,False,True,True,False,False,10.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,21D,CAPM,-0.051684,False,True,True,False,False,21.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,21D,FF3,-0.109684,False,True,True,False,False,21.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,21D,FF5,-0.114984,False,True,True,False,False,21.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,21D,Carhart,-0.101684,False,True,True,False,False,21.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,42D,CAPM,-0.029980,False,True,True,False,False,42.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,42D,FF3,-0.023680,False,True,True,False,False,42.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,42D,FF5,-0.014080,False,True,True,False,False,42.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,42D,Carhart,-0.047480,False,True,True,False,False,42.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,63D,CAPM,-0.021257,False,True,True,False,False,63.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,63D,FF3,0.010443,False,True,True,False,False,63.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,63D,FF5,-0.000457,False,True,True,False,False,63.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,63D,Carhart,-0.033657,False,True,True,False,False,63.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,126D,CAPM,0.019061,False,True,True,False,False,126.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,126D,FF3,-0.046539,False,True,True,False,False,126.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,126D,FF5,-0.030639,False,True,True,False,False,126.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,126D,Carhart,-0.048239,False,True,True,False,False,126.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,252D,CAPM,0.125091,False,True,True,False,False,252.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,252D,FF3,0.270891,False,True,True,False,False,252.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,252D,FF5,0.327691,False,True,True,False,False,252.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,252D,Carhart,0.113691,False,True,True,False,False,252.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,504D,CAPM,0.106466,False,True,True,False,False,504.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,504D,FF3,0.211566,False,True,True,False,False,504.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,504D,FF5,0.300766,False,True,True,False,False,504.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,504D,Carhart,-0.003434,False,True,True,False,False,504.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,end_of_sample,CAPM,-0.242607,False,True,True,False,False,715.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,end_of_sample,FF3,-0.283107,False,True,True,False,False,715.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,end_of_sample,FF5,-0.128807,False,True,True,False,False,715.0,computed,factor_basket_stress_test_not_beta_estimated
45,MSFT,"Mark Roussin, CPA",buy,end_of_sample,Carhart,-0.635807,False,True,True,False,False,715.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,5D,CAPM,-0.007284,True,False,True,True,False,5.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,5D,FF3,0.001716,True,False,True,True,False,5.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,5D,FF5,0.006516,True,False,True,True,False,5.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,5D,Carhart,-0.001984,True,False,True,True,False,5.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,10D,CAPM,0.002290,True,False,True,True,False,10.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,10D,FF3,-0.029610,True,False,True,True,False,10.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,10D,FF5,-0.020510,True,False,True,True,False,10.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,10D,Carhart,-0.015010,True,False,True,True,False,10.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,21D,CAPM,-0.023745,True,False,True,True,False,21.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,21D,FF3,-0.117345,True,False,True,True,False,21.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,21D,FF5,-0.105745,True,False,True,True,False,21.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,21D,Carhart,-0.082045,True,False,True,True,False,21.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,42D,CAPM,-0.054517,True,False,True,True,False,42.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,42D,FF3,-0.095217,True,False,True,True,False,42.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,42D,FF5,-0.061117,True,False,True,True,False,42.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,42D,Carhart,-0.100217,True,False,True,True,False,42.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,63D,CAPM,-0.154952,True,False,True,True,False,63.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,63D,FF3,-0.134152,True,False,True,True,False,63.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,63D,FF5,-0.073152,True,False,True,True,False,63.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,63D,Carhart,-0.179952,True,False,True,True,False,63.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,126D,CAPM,-0.167246,True,False,True,True,False,126.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,126D,FF3,-0.144946,True,False,True,True,False,126.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,126D,FF5,-0.074246,True,False,True,True,False,126.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,126D,Carhart,-0.185946,True,False,True,True,False,126.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,252D,CAPM,-0.090505,True,False,True,True,False,252.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,252D,FF3,-0.072605,True,False,True,True,False,252.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,252D,FF5,-0.008805,True,False,True,True,False,252.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,252D,Carhart,-0.230105,True,False,True,True,False,252.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,504D,CAPM,0.002023,True,False,True,True,False,504.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,504D,FF3,0.095523,True,False,True,True,False,504.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,504D,FF5,0.324623,True,False,True,True,False,504.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,504D,Carhart,-0.116277,True,False,True,True,False,504.0,computed,factor_basket_stress_test_not_beta_estimated
46,AAPL,"Mark Roussin, CPA",buy,end_of_sample,CAPM,0.145357,True,False,True,True,False,620.0,computed,factor_basket_stress_test_not_beta_estimated
