strategy,holding_days,cost_bps,signal_timing,trade_count,average_trade_return,median_trade_return,annualized_return_proxy,annualized_volatility_proxy,sharpe_proxy,max_drawdown_sequence,hit_rate,top5_event_share,ticker_concentration_top_share,years_spanned,status
long_buy_short_sell,63,0,one_day_delay,2322,0.053131,0.023133,0.230070,0.521794,0.441,-138583272576.881561,0.567183,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_buy_short_sell,63,5,next_close,2322,0.052631,0.022633,0.227735,0.521794,0.436,-106695427330.051849,0.565030,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_buy_short_sell,63,5,one_day_delay,2322,0.052131,0.022133,0.225404,0.521794,0.432,-82129352129.507202,0.562016,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_buy_short_sell,63,10,next_close,2322,0.051631,0.021633,0.223077,0.521794,0.428,-63207479064.352242,0.562016,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_buy_short_sell,63,10,one_day_delay,2322,0.051131,0.021133,0.220752,0.521794,0.423,-48635782746.107094,0.561585,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_buy_short_sell,63,25,next_close,2322,0.048631,0.018633,0.209180,0.521794,0.401,-13081255820.544111,0.556417,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_buy_short_sell,63,25,one_day_delay,2322,0.048131,0.018133,0.206875,0.521794,0.396,-10053992090.584681,0.554694,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_buy_short_sell,63,50,next_close,2322,0.043631,0.013633,0.186282,0.521794,0.357,-932752062.762864,0.543066,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_buy_short_sell,63,50,one_day_delay,2322,0.043131,0.013133,0.184011,0.521794,0.353,-629357786.986553,0.538760,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_buy_short_sell,63,100,next_close,2322,0.033631,0.003633,0.141464,0.521794,0.271,-2344.851167,0.509905,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_buy_short_sell,63,100,one_day_delay,2322,0.033131,0.003133,0.139257,0.521794,0.267,-2075.293411,0.509044,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_all_buys,126,0,next_close,1808,0.179659,0.119629,0.391596,0.501207,0.781,-0.992484,0.696350,0.556416,0.154314,6.22,diagnostic_not_tradability_proof
long_all_buys,126,0,one_day_delay,1808,0.179159,0.119129,0.390417,0.501207,0.779,-0.992571,0.696350,0.556416,0.154314,6.22,diagnostic_not_tradability_proof
long_all_buys,126,5,next_close,1808,0.178659,0.118629,0.389238,0.501207,0.777,-0.992657,0.695243,0.556416,0.154314,6.22,diagnostic_not_tradability_proof
long_all_buys,126,5,one_day_delay,1808,0.178159,0.118129,0.388060,0.501207,0.774,-0.992742,0.695243,0.556416,0.154314,6.22,diagnostic_not_tradability_proof
long_all_buys,126,10,next_close,1808,0.177659,0.117629,0.386882,0.501207,0.772,-0.992827,0.695243,0.556416,0.154314,6.22,diagnostic_not_tradability_proof
long_all_buys,126,10,one_day_delay,1808,0.177159,0.117129,0.385704,0.501207,0.770,-0.992912,0.694137,0.556416,0.154314,6.22,diagnostic_not_tradability_proof
long_all_buys,126,25,next_close,1808,0.174659,0.114629,0.379825,0.501207,0.758,-0.993326,0.688606,0.556416,0.154314,6.22,diagnostic_not_tradability_proof
long_all_buys,126,25,one_day_delay,1808,0.174159,0.114129,0.378650,0.501207,0.755,-0.993408,0.688606,0.556416,0.154314,6.22,diagnostic_not_tradability_proof
long_all_buys,126,50,next_close,1808,0.169659,0.109629,0.368103,0.501207,0.734,-0.994118,0.680863,0.556416,0.154314,6.22,diagnostic_not_tradability_proof
long_all_buys,126,50,one_day_delay,1808,0.169159,0.109129,0.366934,0.501207,0.732,-0.994195,0.679757,0.556416,0.154314,6.22,diagnostic_not_tradability_proof
long_all_buys,126,100,next_close,1808,0.159659,0.099629,0.344810,0.501207,0.688,-0.995552,0.655973,0.556416,0.154314,6.22,diagnostic_not_tradability_proof
long_all_buys,126,100,one_day_delay,1808,0.159159,0.099129,0.343650,0.501207,0.686,-0.995619,0.655973,0.556416,0.154314,6.22,diagnostic_not_tradability_proof
long_top5_buys,126,0,next_close,1006,0.276977,0.187673,0.630670,0.551875,1.143,-0.708395,0.814115,1.000000,0.277336,6.22,diagnostic_not_tradability_proof
long_top5_buys,126,0,one_day_delay,1006,0.276477,0.187173,0.629393,0.551875,1.140,-0.709753,0.814115,1.000000,0.277336,6.22,diagnostic_not_tradability_proof
long_top5_buys,126,5,next_close,1006,0.275977,0.186673,0.628117,0.551875,1.138,-0.711105,0.814115,1.000000,0.277336,6.22,diagnostic_not_tradability_proof
long_top5_buys,126,5,one_day_delay,1006,0.275477,0.186173,0.626841,0.551875,1.136,-0.712452,0.814115,1.000000,0.277336,6.22,diagnostic_not_tradability_proof
long_top5_buys,126,10,next_close,1006,0.274977,0.185673,0.625566,0.551875,1.134,-0.713794,0.814115,1.000000,0.277336,6.22,diagnostic_not_tradability_proof
long_top5_buys,126,10,one_day_delay,1006,0.274477,0.185173,0.624292,0.551875,1.131,-0.715129,0.812127,1.000000,0.277336,6.22,diagnostic_not_tradability_proof
long_top5_buys,126,25,next_close,1006,0.271977,0.182673,0.617925,0.551875,1.120,-0.721727,0.806163,1.000000,0.277336,6.22,diagnostic_not_tradability_proof
long_top5_buys,126,25,one_day_delay,1006,0.271477,0.182173,0.616654,0.551875,1.117,-0.723031,0.806163,1.000000,0.277336,6.22,diagnostic_not_tradability_proof
long_top5_buys,126,50,next_close,1006,0.266977,0.177673,0.605231,0.551875,1.097,-0.734523,0.800199,1.000000,0.277336,6.22,diagnostic_not_tradability_proof
long_top5_buys,126,50,one_day_delay,1006,0.266477,0.177173,0.603964,0.551875,1.094,-0.735774,0.800199,1.000000,0.277336,6.22,diagnostic_not_tradability_proof
long_top5_buys,126,100,next_close,1006,0.256977,0.167673,0.579991,0.551875,1.051,-0.758579,0.788270,1.000000,0.277336,6.22,diagnostic_not_tradability_proof
long_top5_buys,126,100,one_day_delay,1006,0.256477,0.167173,0.578734,0.551875,1.049,-0.759730,0.788270,1.000000,0.277336,6.22,diagnostic_not_tradability_proof
avoid_non_top_buys,126,0,next_close,802,,,,,,,,,,,avoidance_not_trade
avoid_non_top_buys,126,0,one_day_delay,802,,,,,,,,,,,avoidance_not_trade
avoid_non_top_buys,126,5,next_close,802,,,,,,,,,,,avoidance_not_trade
avoid_non_top_buys,126,5,one_day_delay,802,,,,,,,,,,,avoidance_not_trade
avoid_non_top_buys,126,10,next_close,802,,,,,,,,,,,avoidance_not_trade
avoid_non_top_buys,126,10,one_day_delay,802,,,,,,,,,,,avoidance_not_trade
avoid_non_top_buys,126,25,next_close,802,,,,,,,,,,,avoidance_not_trade
avoid_non_top_buys,126,25,one_day_delay,802,,,,,,,,,,,avoidance_not_trade
avoid_non_top_buys,126,50,next_close,802,,,,,,,,,,,avoidance_not_trade
avoid_non_top_buys,126,50,one_day_delay,802,,,,,,,,,,,avoidance_not_trade
avoid_non_top_buys,126,100,next_close,802,,,,,,,,,,,avoidance_not_trade
avoid_non_top_buys,126,100,one_day_delay,802,,,,,,,,,,,avoidance_not_trade
short_non_top_buys_diagnostic,126,0,next_close,802,-0.057588,-0.016700,-0.111859,0.361866,-0.309,-1.000000,0.451372,0.000000,0.241895,5.18,diagnostic_not_tradability_proof
short_non_top_buys_diagnostic,126,0,one_day_delay,802,-0.058088,-0.017200,-0.112801,0.361866,-0.312,-1.000000,0.451372,0.000000,0.241895,5.18,diagnostic_not_tradability_proof
short_non_top_buys_diagnostic,126,5,next_close,802,-0.058588,-0.017700,-0.113743,0.361866,-0.314,-1.000000,0.450125,0.000000,0.241895,5.18,diagnostic_not_tradability_proof
short_non_top_buys_diagnostic,126,5,one_day_delay,802,-0.059088,-0.018200,-0.114684,0.361866,-0.317,-1.000000,0.448878,0.000000,0.241895,5.18,diagnostic_not_tradability_proof
short_non_top_buys_diagnostic,126,10,next_close,802,-0.059588,-0.018700,-0.115625,0.361866,-0.320,-1.000000,0.448878,0.000000,0.241895,5.18,diagnostic_not_tradability_proof
short_non_top_buys_diagnostic,126,10,one_day_delay,802,-0.060088,-0.019200,-0.116565,0.361866,-0.322,-1.000000,0.448878,0.000000,0.241895,5.18,diagnostic_not_tradability_proof
short_non_top_buys_diagnostic,126,25,next_close,802,-0.062588,-0.021700,-0.121258,0.361866,-0.335,-1.000000,0.446384,0.000000,0.241895,5.18,diagnostic_not_tradability_proof
short_non_top_buys_diagnostic,126,25,one_day_delay,802,-0.063088,-0.022200,-0.122195,0.361866,-0.338,-1.000000,0.445137,0.000000,0.241895,5.18,diagnostic_not_tradability_proof
short_non_top_buys_diagnostic,126,50,next_close,802,-0.067588,-0.026700,-0.130607,0.361866,-0.361,-1.000000,0.432668,0.000000,0.241895,5.18,diagnostic_not_tradability_proof
short_non_top_buys_diagnostic,126,50,one_day_delay,802,-0.068088,-0.027200,-0.131539,0.361866,-0.364,-1.000000,0.430175,0.000000,0.241895,5.18,diagnostic_not_tradability_proof
short_non_top_buys_diagnostic,126,100,next_close,802,-0.077588,-0.036700,-0.149156,0.361866,-0.412,-1.000000,0.403990,0.000000,0.241895,5.18,diagnostic_not_tradability_proof
short_non_top_buys_diagnostic,126,100,one_day_delay,802,-0.078088,-0.037200,-0.150078,0.361866,-0.415,-1.000000,0.402743,0.000000,0.241895,5.18,diagnostic_not_tradability_proof
long_buy_short_sell,126,0,next_close,2322,0.103001,0.060234,0.216610,0.543490,0.399,-175.237573,0.597761,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_buy_short_sell,126,0,one_day_delay,2322,0.102501,0.059734,0.215507,0.543490,0.397,-171.789526,0.597761,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_buy_short_sell,126,5,next_close,2322,0.102001,0.059234,0.214405,0.543490,0.394,-168.406707,0.596899,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_buy_short_sell,126,5,one_day_delay,2322,0.101501,0.058734,0.213303,0.543490,0.392,-165.087946,0.596038,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_buy_short_sell,126,10,next_close,2322,0.101001,0.058234,0.212202,0.543490,0.390,-161.832093,0.595177,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_buy_short_sell,126,10,one_day_delay,2322,0.100501,0.057734,0.211101,0.543490,0.388,-158.638016,0.594315,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_buy_short_sell,126,25,next_close,2322,0.098001,0.055234,0.205605,0.543490,0.378,-143.555988,0.589578,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_buy_short_sell,126,25,one_day_delay,2322,0.097501,0.054734,0.204507,0.543490,0.376,-140.709854,0.589578,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_buy_short_sell,126,50,next_close,2322,0.093001,0.050234,0.194650,0.543490,0.358,-117.426516,0.581826,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_buy_short_sell,126,50,one_day_delay,2322,0.092501,0.049734,0.193557,0.543490,0.356,-115.081676,0.580965,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_buy_short_sell,126,100,next_close,2322,0.083001,0.040234,0.172890,0.543490,0.318,-78.243537,0.558140,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_buy_short_sell,126,100,one_day_delay,2322,0.082501,0.039734,0.171807,0.543490,0.316,-76.660910,0.558140,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_all_buys,252,0,next_close,1808,0.325429,0.228873,0.325429,0.500516,0.650,-0.990414,0.772124,0.556416,0.154314,6.22,diagnostic_not_tradability_proof
long_all_buys,252,0,one_day_delay,1808,0.324929,0.228373,0.324929,0.500516,0.649,-0.990512,0.772124,0.556416,0.154314,6.22,diagnostic_not_tradability_proof
long_all_buys,252,5,next_close,1808,0.324429,0.227873,0.324429,0.500516,0.648,-0.990609,0.771571,0.556416,0.154314,6.22,diagnostic_not_tradability_proof
long_all_buys,252,5,one_day_delay,1808,0.323929,0.227373,0.323929,0.500516,0.647,-0.990705,0.771018,0.556416,0.154314,6.22,diagnostic_not_tradability_proof
long_all_buys,252,10,next_close,1808,0.323429,0.226873,0.323429,0.500516,0.646,-0.990802,0.770465,0.556416,0.154314,6.22,diagnostic_not_tradability_proof
long_all_buys,252,10,one_day_delay,1808,0.322929,0.226373,0.322929,0.500516,0.645,-0.990897,0.770465,0.556416,0.154314,6.22,diagnostic_not_tradability_proof
long_all_buys,252,25,next_close,1808,0.320429,0.223873,0.320429,0.500516,0.640,-0.991368,0.767699,0.556416,0.154314,6.22,diagnostic_not_tradability_proof
long_all_buys,252,25,one_day_delay,1808,0.319929,0.223373,0.319929,0.500516,0.639,-0.991461,0.767699,0.556416,0.154314,6.22,diagnostic_not_tradability_proof
long_all_buys,252,50,next_close,1808,0.315429,0.218873,0.315429,0.500516,0.630,-0.992272,0.764934,0.556416,0.154314,6.22,diagnostic_not_tradability_proof
long_all_buys,252,50,one_day_delay,1808,0.314929,0.218373,0.314929,0.500516,0.629,-0.992360,0.763827,0.556416,0.154314,6.22,diagnostic_not_tradability_proof
long_all_buys,252,100,next_close,1808,0.305429,0.208873,0.305429,0.500516,0.610,-0.993930,0.743363,0.556416,0.154314,6.22,diagnostic_not_tradability_proof
long_all_buys,252,100,one_day_delay,1808,0.304929,0.208373,0.304929,0.500516,0.609,-0.994008,0.743363,0.556416,0.154314,6.22,diagnostic_not_tradability_proof
long_top5_buys,252,0,next_close,1006,0.479720,0.284053,0.479720,0.538188,0.891,-0.847176,0.935388,1.000000,0.277336,6.22,diagnostic_not_tradability_proof
long_top5_buys,252,0,one_day_delay,1006,0.479220,0.283553,0.479220,0.538188,0.890,-0.847604,0.935388,1.000000,0.277336,6.22,diagnostic_not_tradability_proof
long_top5_buys,252,5,next_close,1006,0.478720,0.283053,0.478720,0.538188,0.890,-0.848032,0.935388,1.000000,0.277336,6.22,diagnostic_not_tradability_proof
long_top5_buys,252,5,one_day_delay,1006,0.478220,0.282553,0.478220,0.538188,0.889,-0.848459,0.934394,1.000000,0.277336,6.22,diagnostic_not_tradability_proof
long_top5_buys,252,10,next_close,1006,0.477720,0.282053,0.477720,0.538188,0.888,-0.848885,0.933400,1.000000,0.277336,6.22,diagnostic_not_tradability_proof
long_top5_buys,252,10,one_day_delay,1006,0.477220,0.281553,0.477220,0.538188,0.887,-0.849310,0.933400,1.000000,0.277336,6.22,diagnostic_not_tradability_proof
long_top5_buys,252,25,next_close,1006,0.474720,0.279053,0.474720,0.538188,0.882,-0.851424,0.932406,1.000000,0.277336,6.22,diagnostic_not_tradability_proof
long_top5_buys,252,25,one_day_delay,1006,0.474220,0.278553,0.474220,0.538188,0.881,-0.851844,0.932406,1.000000,0.277336,6.22,diagnostic_not_tradability_proof
long_top5_buys,252,50,next_close,1006,0.469720,0.274053,0.469720,0.538188,0.873,-0.855592,0.930417,1.000000,0.277336,6.22,diagnostic_not_tradability_proof
long_top5_buys,252,50,one_day_delay,1006,0.469220,0.273553,0.469220,0.538188,0.872,-0.856004,0.930417,1.000000,0.277336,6.22,diagnostic_not_tradability_proof
long_top5_buys,252,100,next_close,1006,0.459720,0.264053,0.459720,0.538188,0.854,-0.863693,0.918489,1.000000,0.277336,6.22,diagnostic_not_tradability_proof
long_top5_buys,252,100,one_day_delay,1006,0.459220,0.263553,0.459220,0.538188,0.853,-0.864090,0.918489,1.000000,0.277336,6.22,diagnostic_not_tradability_proof
avoid_non_top_buys,252,0,next_close,802,,,,,,,,,,,avoidance_not_trade
avoid_non_top_buys,252,0,one_day_delay,802,,,,,,,,,,,avoidance_not_trade
avoid_non_top_buys,252,5,next_close,802,,,,,,,,,,,avoidance_not_trade
avoid_non_top_buys,252,5,one_day_delay,802,,,,,,,,,,,avoidance_not_trade
avoid_non_top_buys,252,10,next_close,802,,,,,,,,,,,avoidance_not_trade
avoid_non_top_buys,252,10,one_day_delay,802,,,,,,,,,,,avoidance_not_trade
avoid_non_top_buys,252,25,next_close,802,,,,,,,,,,,avoidance_not_trade
avoid_non_top_buys,252,25,one_day_delay,802,,,,,,,,,,,avoidance_not_trade
avoid_non_top_buys,252,50,next_close,802,,,,,,,,,,,avoidance_not_trade
avoid_non_top_buys,252,50,one_day_delay,802,,,,,,,,,,,avoidance_not_trade
avoid_non_top_buys,252,100,next_close,802,,,,,,,,,,,avoidance_not_trade
avoid_non_top_buys,252,100,one_day_delay,802,,,,,,,,,,,avoidance_not_trade
short_non_top_buys_diagnostic,252,0,next_close,802,-0.131892,-0.031663,-0.131892,0.366513,-0.360,-1.000000,0.432668,0.000000,0.241895,5.18,diagnostic_not_tradability_proof
short_non_top_buys_diagnostic,252,0,one_day_delay,802,-0.132392,-0.032163,-0.132392,0.366513,-0.361,-1.000000,0.432668,0.000000,0.241895,5.18,diagnostic_not_tradability_proof
short_non_top_buys_diagnostic,252,5,next_close,802,-0.132892,-0.032663,-0.132892,0.366513,-0.363,-1.000000,0.431421,0.000000,0.241895,5.18,diagnostic_not_tradability_proof
short_non_top_buys_diagnostic,252,5,one_day_delay,802,-0.133392,-0.033163,-0.133392,0.366513,-0.364,-1.000000,0.430175,0.000000,0.241895,5.18,diagnostic_not_tradability_proof
short_non_top_buys_diagnostic,252,10,next_close,802,-0.133892,-0.033663,-0.133892,0.366513,-0.365,-1.000000,0.430175,0.000000,0.241895,5.18,diagnostic_not_tradability_proof
short_non_top_buys_diagnostic,252,10,one_day_delay,802,-0.134392,-0.034163,-0.134392,0.366513,-0.367,-1.000000,0.430175,0.000000,0.241895,5.18,diagnostic_not_tradability_proof
short_non_top_buys_diagnostic,252,25,next_close,802,-0.136892,-0.036663,-0.136892,0.366513,-0.373,-1.000000,0.425187,0.000000,0.241895,5.18,diagnostic_not_tradability_proof
short_non_top_buys_diagnostic,252,25,one_day_delay,802,-0.137392,-0.037163,-0.137392,0.366513,-0.375,-1.000000,0.425187,0.000000,0.241895,5.18,diagnostic_not_tradability_proof
short_non_top_buys_diagnostic,252,50,next_close,802,-0.141892,-0.041663,-0.141892,0.366513,-0.387,-1.000000,0.412718,0.000000,0.241895,5.18,diagnostic_not_tradability_proof
short_non_top_buys_diagnostic,252,50,one_day_delay,802,-0.142392,-0.042163,-0.142392,0.366513,-0.389,-1.000000,0.408978,0.000000,0.241895,5.18,diagnostic_not_tradability_proof
short_non_top_buys_diagnostic,252,100,next_close,802,-0.151892,-0.051663,-0.151892,0.366513,-0.414,-1.000000,0.382793,0.000000,0.241895,5.18,diagnostic_not_tradability_proof
short_non_top_buys_diagnostic,252,100,one_day_delay,802,-0.152392,-0.052163,-0.152392,0.366513,-0.416,-1.000000,0.381546,0.000000,0.241895,5.18,diagnostic_not_tradability_proof
long_buy_short_sell,252,0,next_close,2322,0.190786,0.129235,0.190786,0.558625,0.342,-84982726252.138184,0.642119,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_buy_short_sell,252,0,one_day_delay,2322,0.190286,0.128735,0.190286,0.558625,0.341,-40142612130.625626,0.642119,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_buy_short_sell,252,5,next_close,2322,0.189786,0.128235,0.189786,0.558625,0.340,-15291397829.042473,0.641688,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_buy_short_sell,252,5,one_day_delay,2322,0.189286,0.127735,0.189286,0.558625,0.339,-3543988111.238187,0.640396,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_buy_short_sell,252,10,next_close,2322,0.188786,0.127235,0.188786,0.558625,0.338,-39781480.853425,0.639966,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_buy_short_sell,252,10,one_day_delay,2322,0.188286,0.126735,0.188286,0.558625,0.337,-1404912200.702504,0.639966,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_buy_short_sell,252,25,next_close,2322,0.185786,0.124235,0.185786,0.558625,0.333,-24006603290.627758,0.637812,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_buy_short_sell,252,25,one_day_delay,2322,0.185286,0.123735,0.185286,0.558625,0.332,-26997326026.194626,0.637812,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_buy_short_sell,252,50,next_close,2322,0.180786,0.119235,0.180786,0.558625,0.324,-24246788437.068611,0.633506,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_buy_short_sell,252,50,one_day_delay,2322,0.180286,0.118735,0.180286,0.558625,0.323,-22460539831.377888,0.632644,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_buy_short_sell,252,100,next_close,2322,0.170786,0.109235,0.170786,0.558625,0.306,-2264543223.254680,0.615418,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
long_buy_short_sell,252,100,one_day_delay,2322,0.170286,0.108735,0.170286,0.558625,0.305,-1955772745.510520,0.615418,0.586563,0.168389,6.22,diagnostic_not_tradability_proof
